종목명,현재가,전일비,등락률,거래량,거래대금,market,code
SCL사이언스,"2,340",하락10,-0.43%,"11,147",,KOSDAQ,246960
에스엠씨지,"3,995",하락35,-0.87%,"107,396",,KOSDAQ,460870
비트맥스,"2,120",하락30,-1.40%,"141,819",,KOSDAQ,377030
싸이토젠,"3,410",상승50,+1.49%,"224,802",,KOSDAQ,217330
대성창투,"1,460",하락23,-1.55%,"180,634",,KOSDAQ,027830
화성밸브,"7,570",상승10,+0.13%,"25,801",,KOSDAQ,039610
옵티팜,"5,370",상승470,+9.59%,"500,618",,KOSDAQ,153710
M83,"9,800",하락220,-2.20%,"72,769",,KOSDAQ,476080
FSN,"1,797",하락59,-3.18%,"199,374",,KOSDAQ,214270
센코,"2,075",보합0,0.00%,"52,169",,KOSDAQ,347000
비트컴퓨터,"4,705",하락85,-1.77%,"84,280",,KOSDAQ,032850
데이타솔루션,"4,820",상승10,+0.21%,"125,570",,KOSDAQ,263800
엔에스이엔엠,"1,315",하락40,-2.95%,"119,031",,KOSDAQ,078860
일신바이오,"1,763",상승43,+2.50%,"21,034,352",,KOSDAQ,068330
엔에프씨,"4,355",하락55,-1.25%,"84,725",,KOSDAQ,265740
키스트론,"4,345",하락10,-0.23%,"19,712",,KOSDAQ,475430
지오엘리먼트,"6,130",보합0,0.00%,"16,285",,KOSDAQ,311320
서플러스글로벌,"2,090",하락10,-0.48%,"37,303",,KOSDAQ,140070
신신제약,"5,090",하락40,-0.78%,"23,082",,KOSDAQ,002800
지아이텍,"1,960",상승8,+0.41%,"57,349",,KOSDAQ,382480
아크솔루션스,"4,425",보합0,0.00%,0,,KOSDAQ,203690
피에스텍,"3,990",하락10,-0.25%,"9,928",,KOSDAQ,002230
셀바이오휴먼텍,"8,230",상승920,+12.59%,"188,920",,KOSDAQ,318160
와이제이링크,"2,690",상승280,+11.62%,"9,888,514",,KOSDAQ,209640
아이엘,"2,675",하락25,-0.93%,"250,915",,KOSDAQ,307180
데이원컴퍼니,"5,530",하락50,-0.90%,"10,922",,KOSDAQ,373160
라이온켐텍,"2,120",하락30,-1.40%,"16,593",,KOSDAQ,171120
선바이오,"6,180",보합0,0.00%,"15,810",,KOSDAQ,067370
피제이전자,"5,050",상승20,+0.40%,"14,984",,KOSDAQ,006140
그린생명과학,"3,775",하락270,-6.67%,"4,085,412",,KOSDAQ,114450
팬젠,"5,580",하락40,-0.71%,"44,699",,KOSDAQ,222110
에이프로,"5,200",상승60,+1.17%,"15,307",,KOSDAQ,262260
큐라티스,919,하락31,-3.26%,"133,663",,KOSDAQ,348080
대창솔루션,"2,035",상승20,+0.99%,"106,731",,KOSDAQ,096350
오리엔트정공,"2,360",상승15,+0.64%,"197,444",,KOSDAQ,065500
지에스이,"2,490",상승10,+0.40%,"71,479",,KOSDAQ,053050
샤페론,"1,614",하락41,-2.48%,"1,316,986",,KOSDAQ,378800
에스퓨얼셀,"10,690",하락260,-2.37%,"42,614",,KOSDAQ,288620
퀀타매트릭스,"3,810",하락10,-0.26%,"54,439",,KOSDAQ,317690
TJ미디어,"5,350",하락60,-1.11%,"2,755",,KOSDAQ,032540
JW신약,"1,394",상승6,+0.43%,"120,059",,KOSDAQ,067290
드림시큐리티,"1,550",하락2,-0.13%,"347,112",,KOSDAQ,203650
대모,"8,900",상승180,+2.06%,"8,585,694",,KOSDAQ,317850
브이원텍,"4,645",하락30,-0.64%,"29,854",,KOSDAQ,251630
에스엠코어,"3,695",보합0,0.00%,"75,292",,KOSDAQ,007820
엠오티,"6,390",하락40,-0.62%,"50,318",,KOSDAQ,413390
삼양케이씨아이,"6,550",하락50,-0.76%,"13,871",,KOSDAQ,036670
아모센스,"6,540",하락110,-1.65%,"25,269",,KOSDAQ,357580
금강철강,"3,935",하락55,-1.38%,"26,082",,KOSDAQ,053260
서울리거,846,상승2,+0.24%,"10,766",,KOSDAQ,043710
케이사인,"10,360",하락40,-0.38%,"22,049",,KOSDAQ,192250
폴라리스세원,"1,043",상승5,+0.48%,"131,331",,KOSDAQ,234100
아이에스티이,"7,770",하락170,-2.14%,"43,393",,KOSDAQ,212710
오픈베이스,"2,325",상승5,+0.22%,"150,777",,KOSDAQ,049480
위지트,616,상승4,+0.65%,"253,968",,KOSDAQ,036090
한울소재과학,"2,495",하락50,-1.96%,"118,957",,KOSDAQ,091440
한국첨단소재,"3,160",상승20,+0.64%,"2,822,934",,KOSDAQ,062970
신스틸,"1,755",하락23,-1.29%,"12,109",,KOSDAQ,162300
세코닉스,"4,920",상승15,+0.31%,"78,442",,KOSDAQ,053450
서울평가정보,"2,050",보합0,0.00%,"55,365",,KOSDAQ,036120
우리넷,"6,740",하락100,-1.46%,"63,731",,KOSDAQ,115440
한성크린텍,"1,400",상승18,+1.30%,"768,126",,KOSDAQ,066980
국순당,"4,065",하락50,-1.22%,"7,569",,KOSDAQ,043650
SDN,"1,115",상승11,+1.00%,"122,753",,KOSDAQ,099220
네오크레마,"5,720",하락120,-2.05%,"45,174",,KOSDAQ,311390
키이스트,"3,680",하락5,-0.14%,"53,963",,KOSDAQ,054780
피엔케이피부임상연구센타,"2,405",하락75,-3.02%,"82,842",,KOSDAQ,347740
프로티아,"5,600",하락20,-0.36%,"102,949",,KOSDAQ,303360
자이글,"5,310",보합0,0.00%,0,,KOSDAQ,234920
라이콤,"2,345",하락20,-0.85%,"68,184",,KOSDAQ,388790
팬스타엔터프라이즈,620,상승3,+0.49%,"355,899",,KOSDAQ,054300
바이젠셀,"3,505",상승235,+7.19%,"258,229",,KOSDAQ,308080
삼현철강,"4,560",보합0,0.00%,"3,718",,KOSDAQ,017480
차백신연구소,"2,665",상승70,+2.70%,"32,614",,KOSDAQ,261780
우리산업,"7,830",상승50,+0.64%,"7,320",,KOSDAQ,215360
경남스틸,"2,650",상승15,+0.57%,"68,618",,KOSDAQ,039240
한국가구,"4,755",하락5,-0.11%,"32,633",,KOSDAQ,004590
이상네트웍스,"7,250",상승130,+1.83%,"5,202",,KOSDAQ,080010
영화테크,"6,670",하락90,-1.33%,"7,407",,KOSDAQ,265560
옵티코어,"1,472",상승22,+1.52%,"141,313",,KOSDAQ,380540
제이씨케미칼,"3,195",하락15,-0.47%,"59,171",,KOSDAQ,137950
인지소프트,"21,650",보합0,0.00%,"7,659",,KOSDAQ,100030
에스넷,"3,565",상승60,+1.71%,"22,931",,KOSDAQ,038680
신테카바이오,"4,640",상승200,+4.50%,"917,175",,KOSDAQ,226330
알에프텍,"2,205",하락45,-2.00%,"74,354",,KOSDAQ,061040
비아이매트릭스,"9,810",상승110,+1.13%,"38,960",,KOSDAQ,413640
동일금속,"7,760",상승40,+0.52%,429,,KOSDAQ,109860
화인써키트,"5,950",상승20,+0.34%,"7,572",,KOSDAQ,127980
HLB파나진,"1,560",하락4,-0.26%,"56,426",,KOSDAQ,046210
네오티스,"5,050",하락140,-2.70%,"236,813",,KOSDAQ,085910
예림당,"3,055",상승50,+1.66%,"27,554",,KOSDAQ,036000
자연과환경,620,하락1,-0.16%,"446,217",,KOSDAQ,043910
아진엑스텍,"7,210",하락80,-1.10%,"17,132",,KOSDAQ,059120
아이씨디,"3,780",하락20,-0.53%,"27,532",,KOSDAQ,040910
모베이스,"3,025",상승100,+3.42%,"29,005",,KOSDAQ,101330
메가터치,"3,370",하락30,-0.88%,"71,267",,KOSDAQ,446540
지에프씨생명과학,"13,320",상승320,+2.46%,"102,747",,KOSDAQ,388610
에너토크,"7,170",하락90,-1.24%,"90,689",,KOSDAQ,019990
현대에이치티,"8,110",상승140,+1.76%,"32,775",,KOSDAQ,039010
레이저옵텍,"5,700",하락190,-3.23%,"30,842",,KOSDAQ,199550
티플랙스,"2,880",하락15,-0.52%,"66,141",,KOSDAQ,081150
신일제약,"5,830",하락100,-1.69%,"19,392",,KOSDAQ,012790
바이오스마트,"2,670",하락15,-0.56%,"39,124",,KOSDAQ,038460
블리츠웨이엔터테인먼트,"1,400",하락17,-1.20%,"168,745",,KOSDAQ,369370
엠투엔,"1,725",하락28,-1.60%,"57,976",,KOSDAQ,033310
테라사이언스,654,보합0,0.00%,0,,KOSDAQ,073640
우듬지팜,"1,525",상승11,+0.73%,"186,232",,KOSDAQ,403490
iMBC,"3,020",하락10,-0.33%,"188,199",,KOSDAQ,052220
액토즈소프트,"6,120",상승60,+0.99%,"8,462",,KOSDAQ,052790
와이랩,"4,200",상승5,+0.12%,"22,128",,KOSDAQ,432430
노브랜드,"4,090",하락10,-0.24%,"15,263",,KOSDAQ,145170
푸드나무,"2,010",하락90,-4.29%,"37,495",,KOSDAQ,290720
윈팩,506,상승9,+1.81%,"599,926",,KOSDAQ,097800
한일단조,"2,095",상승5,+0.24%,"91,695",,KOSDAQ,024740
아이엠티,"8,710",상승290,+3.44%,"52,443",,KOSDAQ,451220
시그네틱스,800,상승94,+13.31%,"25,792,819",,KOSDAQ,033170
위너스,"10,000",하락150,-1.48%,"6,538",,KOSDAQ,479960
LK삼양,"1,346",상승8,+0.60%,"213,467",,KOSDAQ,225190
포커스에이아이,"2,810",상승230,+8.91%,"484,916",,KOSDAQ,331380
한울반도체,"2,105",하락25,-1.17%,"394,377",,KOSDAQ,320000
SGC E&C,"13,500",하락120,-0.88%,"1,050",,KOSDAQ,016250
유라클,"15,580",상승130,+0.84%,"100,973",,KOSDAQ,088340
에르코스,"8,900",상승20,+0.23%,"12,199",,KOSDAQ,435570
덴티스,"4,280",하락100,-2.28%,"46,293",,KOSDAQ,261200
KH 건설,"2,555",보합0,0.00%,0,,KOSDAQ,226360
소마젠,"3,505",상승105,+3.09%,"13,474",,KOSDAQ,950200
오리콤,"5,630",상승20,+0.36%,"3,618",,KOSDAQ,010470
동아엘텍,"3,855",하락5,-0.13%,"354,736",,KOSDAQ,088130
아티스트컴퍼니,"4,290",하락135,-3.05%,"16,990",,KOSDAQ,321820
하이딥,432,상승7,+1.65%,"228,198",,KOSDAQ,365590
이노메트리,"6,800",상승200,+3.03%,"27,362",,KOSDAQ,302430
케이엘넷,"2,765",하락25,-0.90%,"122,239",,KOSDAQ,039420
오가닉티코스메틱,340,하락2,-0.58%,"1,013,170",,KOSDAQ,900300
모아라이프플러스,"1,706",하락2,-0.12%,"483,102",,KOSDAQ,142760
세아메카닉스,"2,515",하락20,-0.79%,"71,636",,KOSDAQ,396300
에이아이코리아,"8,030",하락220,-2.67%,"84,900",,KOSDAQ,364950
진양제약,"5,020",하락80,-1.57%,"29,455",,KOSDAQ,007370
와이어블,"1,390",상승15,+1.09%,"49,885",,KOSDAQ,065530
피제이메탈,"2,680",상승15,+0.56%,"9,733",,KOSDAQ,128660
에이스토리,"6,960",상승10,+0.14%,"23,573",,KOSDAQ,241840
오상자이엘,"3,495",상승5,+0.14%,"57,576",,KOSDAQ,053980
코스맥스엔비티,"3,215",하락80,-2.43%,"32,312",,KOSDAQ,222040
동방선기,"4,735",하락80,-1.66%,"113,141",,KOSDAQ,099410
카티스,"3,465",하락140,-3.88%,"473,897",,KOSDAQ,140430
한국전자인증,"3,480",하락20,-0.57%,"25,113",,KOSDAQ,041460
웨이브일렉트로,"4,600",상승15,+0.33%,"39,373",,KOSDAQ,095270
소노스퀘어,655,하락7,-1.06%,"185,171",,KOSDAQ,007720
베노티앤알,"1,760",하락70,-3.83%,"98,529",,KOSDAQ,206400
내츄럴엔도텍,"2,075",하락50,-2.35%,"17,430",,KOSDAQ,168330
저스템,"9,070",상승10,+0.11%,"23,624",,KOSDAQ,417840
홈캐스트,"1,880",하락35,-1.83%,"75,592",,KOSDAQ,064240
큐에스아이,"7,100",하락40,-0.56%,"47,035",,KOSDAQ,066310
아이디피,"4,935",보합0,0.00%,"10,184",,KOSDAQ,332370
꿈비,"4,475",하락25,-0.56%,"29,372",,KOSDAQ,407400
엔시스,"6,200",상승60,+0.98%,"8,368",,KOSDAQ,333620
텔콘RF제약,952,상승6,+0.63%,"374,034",,KOSDAQ,200230
아이티센엔텍,"1,001",상승2,+0.20%,"147,127",,KOSDAQ,010280
씨앤투스,"2,480",상승5,+0.20%,"33,388",,KOSDAQ,352700
유신,"21,700",하락650,-2.91%,"18,352",,KOSDAQ,054930
코렌텍,"5,080",상승30,+0.59%,"35,174",,KOSDAQ,104540
레이,"4,160",하락115,-2.69%,"162,016",,KOSDAQ,228670
대림제지,"7,170",하락20,-0.28%,"2,618",,KOSDAQ,017650
린드먼아시아,"4,695",하락35,-0.74%,"18,169",,KOSDAQ,277070
흥국에프엔비,"1,601",하락6,-0.37%,"17,924",,KOSDAQ,189980
파워넷,"2,550",상승35,+1.39%,"108,397",,KOSDAQ,037030
티이엠씨씨엔에스,"6,410",상승30,+0.47%,"25,435",,KOSDAQ,241790
슈프리마에이치큐,"6,120",상승40,+0.66%,"8,287",,KOSDAQ,094840
에코볼트,946,하락4,-0.42%,"38,274",,KOSDAQ,097780
산돌,"4,230",하락50,-1.17%,"156,801",,KOSDAQ,419120
크라우드웍스,"4,690",상승10,+0.21%,"28,172",,KOSDAQ,355390
원풍,"5,300",상승60,+1.15%,942,,KOSDAQ,008370
코디,"1,144",하락7,-0.61%,"60,535",,KOSDAQ,080530
희림,"4,560",상승35,+0.77%,"109,801",,KOSDAQ,037440
SGA솔루션즈,739,상승9,+1.23%,"273,040",,KOSDAQ,184230
씨엔알리서치,"1,102",상한가254,+29.95%,"12,876,836",,KOSDAQ,359090
SG&G,"1,857",하락5,-0.27%,"72,603",,KOSDAQ,040610
강동씨앤엘,"1,038",상승11,+1.07%,"13,649",,KOSDAQ,198440
제노레이,"4,345",하락50,-1.14%,"34,566",,KOSDAQ,122310
케어랩스,"3,255",하락5,-0.15%,"67,822",,KOSDAQ,263700
포인트엔지니어링,"1,086",상승25,+2.36%,"13,636",,KOSDAQ,256630
와이엠씨,"3,230",하락40,-1.22%,"26,319",,KOSDAQ,155650
KH 미래물산,"8,910",보합0,0.00%,0,,KOSDAQ,111870
유일에너테크,"1,833",하락76,-3.98%,"455,061",,KOSDAQ,340930
알비더블유,"2,180",하락25,-1.13%,"52,929",,KOSDAQ,361570
엘컴텍,741,상승14,+1.93%,"255,715",,KOSDAQ,037950
티앤알바이오팹,"1,389",상승40,+2.97%,"575,658",,KOSDAQ,246710
그린플러스,"5,710",하락130,-2.23%,"21,951",,KOSDAQ,186230
흥국,"5,060",하락10,-0.20%,"12,173",,KOSDAQ,010240
미래생명자원,"3,040",하락10,-0.33%,"41,174",,KOSDAQ,218150
현우산업,"3,320",하락40,-1.19%,"207,537",,KOSDAQ,092300
와이엠,"2,785",상승25,+0.91%,"1,546",,KOSDAQ,007530
파이오링크,"9,220",상승30,+0.33%,"12,280",,KOSDAQ,170790
코콤,"3,530",하락10,-0.28%,"10,180",,KOSDAQ,015710
우리산업홀딩스,"3,275",하락80,-2.38%,"51,665",,KOSDAQ,072470
푸드웰,"6,170",상승40,+0.65%,"57,755",,KOSDAQ,005670
네오오토,"5,220",상승40,+0.77%,"27,616",,KOSDAQ,212560
디알젬,"5,440",하락60,-1.09%,"14,254",,KOSDAQ,263690
뱅크웨어글로벌,"6,080",하락50,-0.82%,"92,967",,KOSDAQ,199480
이삭엔지니어링,"7,400",상승40,+0.54%,"34,970",,KOSDAQ,351330
덕우전자,"3,850",하락45,-1.16%,"13,338",,KOSDAQ,263600
알피바이오,"7,020",하락290,-3.97%,"37,866",,KOSDAQ,314140
민테크,"2,575",하락10,-0.39%,"36,791",,KOSDAQ,452200
아티스트스튜디오,"6,080",보합0,0.00%,"38,454",,KOSDAQ,200350
대원,"4,515",상승15,+0.33%,"22,326",,KOSDAQ,007680
티비씨,607,하락10,-1.62%,"52,850",,KOSDAQ,033830
수산아이앤티,"8,980",하락40,-0.44%,"16,488",,KOSDAQ,050960
제일바이오,"2,080",보합0,0.00%,0,,KOSDAQ,052670
엔투텍,351,상승1,+0.29%,"302,172",,KOSDAQ,227950
아이에이,161,상승4,+2.55%,"1,009,821",,KOSDAQ,038880
코어라인소프트,"3,335",하락80,-2.34%,"75,169",,KOSDAQ,384470
덕신이피씨,"1,296",하락16,-1.22%,"604,576",,KOSDAQ,090410
푸른기술,"7,140",하락40,-0.56%,"47,071",,KOSDAQ,094940
HLB펩,"6,410",상승10,+0.16%,"8,007",,KOSDAQ,196300
인지디스플레,"1,352",상승9,+0.67%,"32,657",,KOSDAQ,037330
에스씨디,"1,227",상승5,+0.41%,"66,266",,KOSDAQ,042110
액트로,"5,890",상승170,+2.97%,"11,521",,KOSDAQ,290740
이글루,"5,390",상승80,+1.51%,"7,241",,KOSDAQ,067920
솔디펜스,"2,555",하락30,-1.16%,"94,553",,KOSDAQ,215090
러셀,"1,858",상승21,+1.14%,"46,462",,KOSDAQ,217500
한국비티비,900,하락15,-1.64%,"27,422",,KOSDAQ,219750
KX하이텍,900,보합0,0.00%,"69,848",,KOSDAQ,052900
조이웍스앤코,"2,400",상승5,+0.21%,"29,882",,KOSDAQ,309930
서린바이오,"6,450",하락70,-1.07%,"175,828",,KOSDAQ,038070
협진,"1,079",상승128,+13.46%,"1,928,617",,KOSDAQ,138360
제이스코홀딩스,661,하락14,-2.07%,"902,014",,KOSDAQ,023440
사이냅소프트,"11,600",상승60,+0.52%,"8,280",,KOSDAQ,466410
DGI,"1,284",보합0,0.00%,0,,KOSDAQ,099520
NEW,"2,080",상승10,+0.48%,"50,543",,KOSDAQ,160550
수성웹툰,"3,210",상승50,+1.58%,"42,321",,KOSDAQ,084180
쓰리에이로직스,"6,050",상승350,+6.14%,"2,966,863",,KOSDAQ,177900
라메디텍,"6,580",하락150,-2.23%,"20,847",,KOSDAQ,462510
앱토크롬,262,상승1,+0.38%,"189,948",,KOSDAQ,109960
플레이디,"4,500",하락45,-0.99%,"25,457",,KOSDAQ,237820
SKAI,"1,599",상승46,+2.96%,"203,454",,KOSDAQ,357880
알파칩스,"9,390",상승290,+3.19%,"10,782",,KOSDAQ,117670
코아스템켐온,"1,088",하락5,-0.46%,"1,000,768",,KOSDAQ,166480
쎄니트,"1,700",하락14,-0.82%,"17,114",,KOSDAQ,037760
EDGC,415,보합0,0.00%,0,,KOSDAQ,245620
신라섬유,"2,360",하락80,-3.28%,"138,540",,KOSDAQ,001000
포시에스,"2,095",상승20,+0.96%,"57,785",,KOSDAQ,189690
한켐,"7,120",하락110,-1.52%,"22,486",,KOSDAQ,457370
잉크테크,"2,915",하락5,-0.17%,"25,683",,KOSDAQ,049550
제이엔비,"5,940",보합0,0.00%,"22,932",,KOSDAQ,452160
HB인베스트먼트,"2,075",보합0,0.00%,"51,848",,KOSDAQ,440290
티사이언티픽,801,하락40,-4.76%,"277,487",,KOSDAQ,057680
서남,"2,360",보합0,0.00%,"82,748",,KOSDAQ,294630
하스,"6,960","상승1,000",+16.78%,"3,599,178",,KOSDAQ,450330
KBI메탈,"1,630",하락16,-0.97%,"150,553",,KOSDAQ,024840
우원개발,"3,145",상승75,+2.44%,"45,581",,KOSDAQ,046940
리튬포어스,940,하락21,-2.19%,"311,884",,KOSDAQ,073570
디티씨,"3,025",상승165,+5.77%,"301,995",,KOSDAQ,066670
보라티알,"8,360",보합0,0.00%,"2,296",,KOSDAQ,250000
엑스플러스,513,하락5,-0.97%,"127,518",,KOSDAQ,373200
한국팩키지,"1,888",보합0,0.00%,"28,492",,KOSDAQ,037230
인크레더블버즈,"1,125",하락2,-0.18%,"108,270",,KOSDAQ,064090
경남제약,716,하락13,-1.78%,"914,030",,KOSDAQ,053950
대진첨단소재,"3,770",하락130,-3.33%,"473,046",,KOSDAQ,393970
셀로맥스사이언스,"4,750",하락65,-1.35%,"15,593",,KOSDAQ,471820
제일테크노스,"6,170",하락70,-1.12%,"28,977",,KOSDAQ,038010
구영테크,"2,025",상승5,+0.25%,"39,979",,KOSDAQ,053270
대륙제관,"3,490",상승20,+0.58%,"7,381",,KOSDAQ,004780
사토시홀딩스,"2,120",하락60,-2.75%,"109,558",,KOSDAQ,223310
하츠,"4,310",하락25,-0.58%,"12,375",,KOSDAQ,066130
토탈소프트,"6,440",하락40,-0.62%,"58,067",,KOSDAQ,045340
디지틀조선,"1,483",하락16,-1.07%,"87,475",,KOSDAQ,033130
나라엠앤디,"3,865",보합0,0.00%,"20,868",,KOSDAQ,051490
알리코제약,"3,580",하락15,-0.42%,"22,000",,KOSDAQ,260660
브리지텍,"4,590",하락20,-0.43%,"10,004",,KOSDAQ,064480
에스디생명공학,499,보합0,0.00%,0,,KOSDAQ,217480
케이씨티,"3,180",상승40,+1.27%,"75,755",,KOSDAQ,089150
오브젠,"12,250",보합0,0.00%,"7,503",,KOSDAQ,417860
지니너스,"1,634",상승7,+0.43%,"352,192",,KOSDAQ,389030
TS인베스트먼트,"1,312",하락14,-1.06%,"409,186",,KOSDAQ,246690
코퍼스코리아,"1,316",하락42,-3.09%,"435,163",,KOSDAQ,322780
우양,"3,310",하락65,-1.93%,"72,765",,KOSDAQ,103840
우리로,"1,236",상승11,+0.90%,"540,850",,KOSDAQ,046970
동일기연,"13,130",하락30,-0.23%,"5,657",,KOSDAQ,032960
지더블유바이텍,577,보합0,0.00%,0,,KOSDAQ,036180
인스피언,"5,310",하락30,-0.56%,"19,071",,KOSDAQ,465480
에이테크솔루션,"5,380",하락20,-0.37%,"21,125",,KOSDAQ,071670
이글벳,"4,250",상승85,+2.04%,"6,389,478",,KOSDAQ,044960
탑엔지니어링,"3,290",보합0,0.00%,"15,080",,KOSDAQ,065130
일지테크,"3,975",하락80,-1.97%,"36,644",,KOSDAQ,019540
링크제니시스,"4,675",상승10,+0.21%,"23,997",,KOSDAQ,219420
삼천리자전거,"4,025",하락75,-1.83%,"26,267",,KOSDAQ,024950
에이치엠넥스,870,하락19,-2.14%,"18,756",,KOSDAQ,036170
다보링크,"1,214",하락6,-0.49%,"154,401",,KOSDAQ,340360
옵트론텍,"1,603",하락23,-1.41%,"47,344",,KOSDAQ,082210
알엔투테크놀로지,"5,630",하락170,-2.93%,"269,737",,KOSDAQ,148250
포인트모바일,"4,185",상승5,+0.12%,"25,505",,KOSDAQ,318020
트윔,"7,120",하락10,-0.14%,"3,228",,KOSDAQ,290090
씨유테크,"3,000",상승65,+2.21%,"27,660",,KOSDAQ,376290
백금T&A,"3,225",상승85,+2.71%,"136,623",,KOSDAQ,046310
엔젯,"4,970",하락210,-4.05%,"110,545",,KOSDAQ,419080
메이슨캐피탈,249,하락2,-0.80%,"217,207",,KOSDAQ,021880
인스웨이브,"3,590",하락35,-0.97%,"93,309",,KOSDAQ,450520
한싹,"4,845",하락15,-0.31%,"59,713",,KOSDAQ,430690
오비고,"4,160",하락5,-0.12%,"8,547",,KOSDAQ,352910
포스뱅크,"5,170",하락30,-0.58%,"13,092",,KOSDAQ,105760
대주산업,"1,483",하락9,-0.60%,"82,304",,KOSDAQ,003310
태양,"6,100",상승40,+0.66%,593,,KOSDAQ,053620
프리시젼바이오,"2,920",하락50,-1.68%,"39,961",,KOSDAQ,335810
RF시스템즈,"3,900",하락50,-1.27%,"81,966",,KOSDAQ,474610
승일,"8,530",하락110,-1.27%,594,,KOSDAQ,049830
이오플로우,"1,490",보합0,0.00%,0,,KOSDAQ,294090
동우팜투테이블,"2,020",하락20,-0.98%,"8,540",,KOSDAQ,088910
램테크놀러지,"3,630",상승75,+2.11%,"50,275",,KOSDAQ,171010
에이텍모빌리티,"9,700",상승80,+0.83%,"8,785",,KOSDAQ,224110
알에프세미,"2,965",보합0,0.00%,0,,KOSDAQ,096610
PN풍년,"5,140",하락60,-1.15%,"59,904",,KOSDAQ,024940
원익큐브,"1,452",하락35,-2.35%,"148,166",,KOSDAQ,014190
모바일어플라이언스,"1,576",하락19,-1.19%,"181,413",,KOSDAQ,087260
팬엔터테인먼트,"1,850",상승14,+0.76%,"72,240",,KOSDAQ,068050
아스플로,"3,840",상승45,+1.19%,"16,514",,KOSDAQ,159010
더라미,"1,266",하락134,-9.57%,"586,064",,KOSDAQ,032860
케이지에이,"4,000",상승145,+3.76%,"101,121",,KOSDAQ,455180
얼라인드,"3,550",상승30,+0.85%,"25,696",,KOSDAQ,238120
효성오앤비,"6,010",하락60,-0.99%,"22,155",,KOSDAQ,097870
삼화네트웍스,"1,181",하락7,-0.59%,"134,804",,KOSDAQ,046390
파수,"4,350",하락85,-1.92%,"33,091",,KOSDAQ,150900
경창산업,"1,419",하락4,-0.28%,"34,418",,KOSDAQ,024910
웨이버스,"1,054",상승7,+0.67%,"639,660",,KOSDAQ,336060
차이커뮤니케이션,"4,540",하락20,-0.44%,"2,297",,KOSDAQ,351870
기가레인,594,상승6,+1.02%,"156,640",,KOSDAQ,049080
휴림에이텍,760,하락1,-0.13%,"1,306,367",,KOSDAQ,078590
진매트릭스,"2,460",하락25,-1.01%,"71,199",,KOSDAQ,109820
에프엔씨엔터,"3,250",하락10,-0.31%,"3,337",,KOSDAQ,173940
코위버,"5,100",보합0,0.00%,"21,113",,KOSDAQ,056360
CNT85,672,상승12,+1.82%,"52,988",,KOSDAQ,056730
모비데이즈,"1,548",하락1,-0.06%,"143,819",,KOSDAQ,363260
신화인터텍,"1,700",하락23,-1.33%,"41,140",,KOSDAQ,056700
캠시스,670,보합0,0.00%,"225,437",,KOSDAQ,050110
머큐리,"3,120",하락25,-0.79%,"38,363",,KOSDAQ,100590
상신전자,"3,095",상승25,+0.81%,"42,414",,KOSDAQ,263810
프로이천,"1,748",하락14,-0.79%,"73,029",,KOSDAQ,321260
YBM넷,"3,020",하락5,-0.17%,"20,786",,KOSDAQ,057030
제이에스티나,"2,985",상승100,+3.47%,"208,440",,KOSDAQ,026040
엠젠솔루션,"1,013",하락29,-2.78%,"104,903",,KOSDAQ,032790
심플랫폼,"7,700",상승140,+1.85%,"18,575",,KOSDAQ,444530
마이크로투나노,"8,300",상승150,+1.84%,"11,931",,KOSDAQ,424980
일월지엠엘,"2,760",상승55,+2.03%,"16,477",,KOSDAQ,178780
피엔에이치테크,"4,890",상승150,+3.16%,"29,407",,KOSDAQ,239890
웰크론,"1,718",하락33,-1.88%,"45,299",,KOSDAQ,065950
엔텔스,"4,730",하락95,-1.97%,"19,276",,KOSDAQ,069410
나노실리칸첨단소재,"1,775",상승74,+4.35%,"120,337",,KOSDAQ,286750
다산디엠씨,"1,419",상승37,+2.68%,"33,533",,KOSDAQ,208860
대성하이텍,"3,505",하락10,-0.28%,"9,818",,KOSDAQ,129920
모니터랩,"3,900",하락70,-1.76%,"66,789",,KOSDAQ,434480
핸디소프트,"2,005",상승12,+0.60%,"44,961",,KOSDAQ,220180
코스나인,480,보합0,0.00%,0,,KOSDAQ,082660
영림원소프트랩,"5,870",보합0,0.00%,"35,511",,KOSDAQ,060850
팸텍,"1,616",하락14,-0.86%,"127,197",,KOSDAQ,271830
EG,"5,520",상승10,+0.18%,"13,598",,KOSDAQ,037370
나무기술,"1,375",상승11,+0.81%,"84,605",,KOSDAQ,242040
아이진,"1,760",상승25,+1.44%,"111,257",,KOSDAQ,185490
와이즈버즈,941,하락3,-0.32%,"113,634",,KOSDAQ,273060
이렘,766,하락41,-5.08%,"953,694",,KOSDAQ,009730
화신정공,"1,302",하락3,-0.23%,"66,009",,KOSDAQ,126640
네이블,"7,250",상승160,+2.26%,"1,097",,KOSDAQ,153460
앤디포스,"2,010",상승10,+0.50%,"125,097",,KOSDAQ,238090
제이투케이바이오,"8,080",상승30,+0.37%,"23,634",,KOSDAQ,420570
블루콤,"2,760",하락55,-1.95%,"85,016",,KOSDAQ,033560
에스씨엠생명과학,"1,067",상승23,+2.20%,"44,068",,KOSDAQ,298060
캐프,"2,190",하락40,-1.79%,"86,917",,KOSDAQ,198080
에스코넥,594,하락10,-1.66%,"235,535",,KOSDAQ,096630
빛샘전자,"5,850",상승90,+1.56%,"81,792",,KOSDAQ,072950
