종목명,현재가,전일비,등락률,거래량,거래대금,market,code
SOL 국제금,"13,125",상승25,+0.19%,"123,674",,KOSPI,0066W0
RISE 2차전지TOP10인버스(합성),"24,070",상승20,+0.08%,"164,052",,KOSPI,465350
키움 레버리지 반도체TOP10 ETN,"35,600",상승205,+0.58%,"32,500",,KOSPI,760013
한국특강,"1,456",하락29,-1.95%,"107,687",,KOSPI,007280
HANARO 종합채권(AA-이상)액티브,"108,725",하락255,-0.23%,155,,KOSPI,461500
RISE 미국휴머노이드로봇,"16,180",상승330,+2.08%,"163,829",,KOSPI,0036R0
KB 레버리지 S&P 500 선물 ETN(H),"21,950",상승265,+1.22%,84,,KOSPI,580016
사조오양,"9,290",상승30,+0.32%,"6,031",,KOSPI,006090
PLUS 미국S&P500(H),"27,330",상승155,+0.57%,"8,085",,KOSPI,269540
GS우,"49,000",상승650,+1.34%,"3,794",,KOSPI,078935
SOL K방산,"23,750",상승735,+3.19%,"111,890",,KOSPI,490480
KODEX WTI원유선물(H),"13,595",하락155,-1.13%,"253,528",,KOSPI,261220
삼호개발,"3,575",상승70,+2.00%,"54,780",,KOSPI,010960
동인기연,"14,070",상승120,+0.86%,"5,214",,KOSPI,111380
한국내화,"2,080",하락20,-0.95%,"7,493",,KOSPI,010040
PLUS 신흥국MSCI(합성 H),"12,200",하락75,-0.61%,"34,644",,KOSPI,195980
KODEX K조선TOP10,"9,015",상승150,+1.69%,"652,691",,KOSPI,0115D0
NH프라임리츠,"4,530",상승30,+0.67%,"114,394",,KOSPI,338100
미래에셋 레버리지 코스닥150 선물 ETN,"42,195",하락135,-0.32%,479,,KOSPI,520056
KODEX TDF2040액티브,"15,190",상승30,+0.20%,"36,287",,KOSPI,433980
TIGER 인터넷TOP10,"4,785",상승40,+0.84%,"313,691",,KOSPI,365000
무림페이퍼,"2,020",상승10,+0.50%,"41,786",,KOSPI,009200
동방아그로,"6,160",상승50,+0.82%,"4,762",,KOSPI,007590
대림바스,"4,995",상승50,+1.01%,"18,139",,KOSPI,005750
ACE 포스코그룹포커스,"6,030",하락5,-0.08%,"196,627",,KOSPI,469170
KODEX 글로벌비만치료제TOP2 Plus,"11,370",하락90,-0.79%,"141,755",,KOSPI,476070
SG글로벌,"1,815",하락32,-1.73%,"307,523",,KOSPI,001380
N2 월간 레버리지 방위산업 Top5 ETN,"81,550","상승5,515",+7.25%,929,,KOSPI,550092
부산산업,"77,200",하락300,-0.39%,"2,240",,KOSPI,011390
모나리자,"2,225",하락25,-1.11%,"33,644",,KOSPI,012690
KODEX 국채선물10년,"68,245",하락190,-0.28%,"16,551",,KOSPI,152380
아모레퍼시픽홀딩스우,"12,490",상승50,+0.40%,"8,462",,KOSPI,002795
신송홀딩스,"6,800",상승20,+0.29%,"16,015",,KOSPI,006880
삼정펄프,"32,150",상승600,+1.90%,"9,672",,KOSPI,009770
ACE 주주환원가치주액티브,"15,725",상승225,+1.45%,"61,855",,KOSPI,447430
KIWOOM 미국S&P500,"20,025",상승105,+0.53%,"2,743",,KOSPI,449770
한솔로지스틱스,"2,840",상승110,+4.03%,"131,530",,KOSPI,009180
삼부토건,347,보합0,0.00%,0,,KOSPI,001470
TIGER 코스닥150 레버리지,"14,080",하락30,-0.21%,"237,035",,KOSPI,233160
ACE 8월만기자동연장회사채AA-이상액티브,"10,490",상승5,+0.05%,62,,KOSPI,475280
신한 S&P500 VIX S/T 선물 ETN E,"13,250",하락260,-1.92%,"1,892",,KOSPI,500095
TIGER 중국소비테마,"7,520",하락20,-0.27%,"19,497",,KOSPI,150460
KODEX TRF7030,"21,345",상승65,+0.31%,"13,171",,KOSPI,329670
덕성,"5,000",하락20,-0.40%,"44,241",,KOSPI,004830
일성건설,"1,449",상승145,+11.12%,"10,865,450",,KOSPI,013360
HANARO 전력설비투자,"28,365",상승670,+2.42%,"141,896",,KOSPI,491820
대현,"1,754",상승3,+0.17%,"54,668",,KOSPI,016090
ACE 미국30년국채선물레버리지(합성 H),"5,660",하락10,-0.18%,"35,367",,KOSPI,452250
신한 블룸버그 2X 천연가스 선물 ETN,"5,145",하락25,-0.48%,"26,183",,KOSPI,500082
SOL 한국형글로벌반도체액티브,"30,580",상승505,+1.68%,"23,067",,KOSPI,423170
테이팩스,"16,100",하락100,-0.62%,"8,150",,KOSPI,055490
한투 레버리지일본니케이225선물 ETN(H),"30,705",상승395,+1.30%,10,,KOSPI,570106
ACE 200TR,"38,370",상승520,+1.37%,"9,252",,KOSPI,332500
팜젠사이언스,"4,070",보합0,0.00%,"63,896",,KOSPI,004720
N2 레버리지 금 선물 ETN(H),"76,565",상승540,+0.71%,6,,KOSPI,550062
IHQ,"10,760",보합0,0.00%,0,,KOSPI,003560
ACE 단기채권알파액티브,"110,095",하락10,-0.01%,"1,515",,KOSPI,440640
한투 레버리지 은 선물 ETN,"75,815","상승3,125",+4.30%,"2,264",,KOSPI,570061
지엠비코리아,"3,975",상승5,+0.13%,"8,714",,KOSPI,013870
메리츠 레버리지 금 선물 ETN(H),"75,635",하락100,-0.13%,30,,KOSPI,610012
호전실업,"8,040",보합0,0.00%,"20,454",,KOSPI,111110
인터지스,"2,530",하락20,-0.78%,"146,613",,KOSPI,129260
RISE 미국S&P500(H),"16,360",상승95,+0.58%,"30,626",,KOSPI,453330
화천기공,"34,200","하락1,200",-3.39%,"97,032",,KOSPI,000850
TIGER Fn신재생에너지,"17,880",상승375,+2.14%,"54,457",,KOSPI,377990
미래에셋 레버리지 KRX 금현물 ETN,"37,540",하락105,-0.28%,"290,670",,KOSPI,520087
RISE 중국본토대형주CSI100,"23,380",하락60,-0.26%,"13,910",,KOSPI,174360
KODEX 미국S&P500버퍼3월액티브,"11,060",상승40,+0.36%,"2,757",,KOSPI,0026E0
KODEX 미국AI소프트웨어TOP10,"15,360",상승265,+1.76%,"140,066",,KOSPI,0041D0
오리엔트바이오,627,하락5,-0.79%,"993,011",,KOSPI,002630
남광토건,"7,540",상승280,+3.86%,"34,984",,KOSPI,001260
TIGER 차이나바이오테크SOLACTIVE,"8,995",하락95,-1.05%,"48,860",,KOSPI,371470
TIGER Fn메타버스,"7,760",상승120,+1.57%,"40,035",,KOSPI,400970
TIGER 글로벌4차산업혁신기술(합성 H),"20,300",상승75,+0.37%,"5,247",,KOSPI,275980
KODEX Top10동일가중,"10,695",상승150,+1.42%,"2,199",,KOSPI,395170
상상인증권,681,상승8,+1.19%,"199,562",,KOSPI,001290
RISE 5G테크,"21,880",상승350,+1.63%,"357,966",,KOSPI,367760
하이스틸,"3,605",하락10,-0.28%,"74,035",,KOSPI,071090
깨끗한나라,"1,948",상승6,+0.31%,"19,113",,KOSPI,004540
디와이덕양,"2,220",상승10,+0.45%,"32,060",,KOSPI,024900
유유제약,"4,240",보합0,0.00%,"13,329",,KOSPI,000220
ACE 글로벌인컴TOP10,"11,820",상승30,+0.25%,"58,100",,KOSPI,460960
ACE 미국주식베스트셀러,"20,435",하락130,-0.63%,"21,523",,KOSPI,473590
아이티센씨티에스,589,상승4,+0.68%,"241,028",,KOSPI,031820
KODEX 미국달러선물인버스,"7,650",보합0,0.00%,"37,834",,KOSPI,261270
KIWOOM 단기채권ESG액티브,"108,770",하락15,-0.01%,24,,KOSPI,419890
SG세계물산,349,상승12,+3.56%,"6,327,102",,KOSPI,004060
KODEX 코스피TR,"20,720",상승310,+1.52%,"21,440",,KOSPI,359210
인디에프,937,보합0,0.00%,"134,456",,KOSPI,014990
RISE TDF2050액티브,"15,765",상승90,+0.57%,"46,709",,KOSPI,442570
마이다스 코스피액티브,"33,365",상승305,+0.92%,195,,KOSPI,403790
삼성 레버리지 코스피200 선물 ETN,"69,955","상승1,660",+2.43%,"15,303",,KOSPI,530104
신한 레버리지 코스피 200 선물 ETN,"69,875","상승1,640",+2.40%,32,,KOSPI,500069
KODEX 친환경조선해운액티브,"29,725",상승620,+2.13%,"28,562",,KOSPI,445150
ACE 구글밸류체인액티브,"15,175",상승35,+0.23%,"639,759",,KOSPI,483340
RISE 버크셔포트폴리오TOP10,"14,670",하락15,-0.10%,"62,304",,KOSPI,475350
KB Wise 분할매매 ETN,"11,610",상승5,+0.04%,614,,KOSPI,580010
키움 코스피 200 TR ETN,"17,395",상승190,+1.10%,"4,856",,KOSPI,760007
ACE 미국배당퀄리티+커버드콜액티브,"11,475",상승25,+0.22%,"57,721",,KOSPI,0049M0
TIGER 차이나전기차레버리지(합성),"9,470",하락285,-2.92%,"6,059",,KOSPI,456680
코오롱인더우,"25,000",상승300,+1.21%,"21,286",,KOSPI,120115
KODEX TDF2030액티브,"13,655",상승15,+0.11%,"112,808",,KOSPI,433970
남양유업우,"34,350",상승250,+0.73%,"2,070",,KOSPI,003925
SOL 미국나스닥100,"15,790",상승195,+1.25%,"34,650",,KOSPI,476030
미래에셋 0.5X 코스피200 선물 ETN,"13,715",상승110,+0.81%,2,,KOSPI,520070
삼성 KRX 금현물 ETN,"34,265",하락80,-0.23%,"4,459",,KOSPI,530067
WON 대한민국국고채액티브,"56,070",하락115,-0.20%,"1,297",,KOSPI,426150
전방,"40,500","상승2,900",+7.71%,"13,901",,KOSPI,000950
기신정기,"2,330",상승5,+0.22%,"23,198",,KOSPI,092440
유니온,"4,355",하락10,-0.23%,"61,619",,KOSPI,000910
비상교육,"5,200",보합0,0.00%,"17,209",,KOSPI,100220
KIWOOM 코리아밸류업,"16,430",상승135,+0.83%,"1,187",,KOSPI,496090
WON 국공채머니마켓액티브,"54,480",상승5,+0.01%,"2,377",,KOSPI,458030
KIWOOM 미국나스닥100(H),"20,315",상승255,+1.27%,"63,971",,KOSPI,453080
화인베스틸,"1,806",상승1,+0.06%,"191,652",,KOSPI,133820
혜인,"5,270",하락20,-0.38%,"30,037",,KOSPI,003010
WON 종합채권(AA-이상)액티브,"50,930",하락55,-0.11%,36,,KOSPI,488720
삼화왕관,"30,950",상승100,+0.32%,292,,KOSPI,004450
미래에셋맵스리츠,"2,665",보합0,0.00%,"41,699",,KOSPI,357250
KODEX 200IT TR,"20,795",상승135,+0.65%,"19,357",,KOSPI,363580
HANARO 200선물레버리지,"47,530","상승1,140",+2.46%,434,,KOSPI,304780
삼성 블룸버그 인버스2X WTI원유선물 ETN B,"16,495",상승355,+2.20%,"68,752",,KOSPI,530134
까뮤이앤씨,"1,102",상승24,+2.23%,"70,917",,KOSPI,013700
HANARO Fn K-POP&미디어,"8,125",하락85,-1.04%,"53,014",,KOSPI,395290
한투 인버스 2X 코스닥150선물 ETN,"3,290",상승10,+0.30%,"71,231",,KOSPI,570082
KODEX 미국달러선물,"14,960",보합0,0.00%,"39,731",,KOSPI,261240
TIGER 미국S&P500레버리지(합성 H),"56,610",상승600,+1.07%,"13,371",,KOSPI,225040
TIGER 200선물인버스2X,744,하락20,-2.62%,"9,344,404",,KOSPI,252710
삼성 인버스 2X 천연가스 선물 ETN D,"16,400",상승5,+0.03%,"166,738",,KOSPI,530136
대구백화점,"6,040",상승30,+0.50%,"8,099",,KOSPI,006370
ACE 중장기국공채액티브,"106,430",하락155,-0.15%,39,,KOSPI,272910
메리츠 KAP 통안채 3개월 ETN,"54,090",보합0,0.00%,0,,KOSPI,610066
TIGER 코스피고배당,"20,350",상승180,+0.89%,"30,953",,KOSPI,210780
TIGER 경기방어,"12,500",상승120,+0.97%,"40,784",,KOSPI,139280
SK케미칼우,"30,450",상승750,+2.53%,"13,403",,KOSPI,28513K
조광페인트,"5,030",상승65,+1.31%,"5,627",,KOSPI,004910
KODEX 미국원자력SMR,"10,625",상승295,+2.86%,"616,002",,KOSPI,0132H0
KODEX K콘텐츠,"13,090",상승70,+0.54%,"68,928",,KOSPI,266360
유엔젤,"4,955",하락40,-0.80%,"92,425",,KOSPI,072130
TIGER 미국배당다우존스타겟커버드콜1호,"11,400",하락25,-0.22%,"15,026",,KOSPI,458750
KODEX 코리아배당성장,"21,830",상승360,+1.68%,"22,798",,KOSPI,211900
RISE 2차전지TOP10,"10,775",하락60,-0.55%,"138,203",,KOSPI,465330
WON 200,"58,805",상승620,+1.07%,"6,227",,KOSPI,448100
키움 미국달러선물 ETN B,"10,535",보합0,0.00%,3,,KOSPI,760018
DSR,"3,930",상승35,+0.90%,"15,918",,KOSPI,155660
ACE 삼성그룹섹터가중,"22,360",상승360,+1.64%,"14,626",,KOSPI,108450
1Q 미국나스닥100,"12,500",상승145,+1.17%,"198,381",,KOSPI,0069M0
KODEX TDF2060액티브,"11,055",상승50,+0.45%,"93,835",,KOSPI,0082V0
DL이앤씨2우(전환),"29,550",상승350,+1.20%,"1,465",,KOSPI,37550L
유니온머티리얼,"1,485",하락7,-0.47%,"231,897",,KOSPI,047400
TIGER 차이나글로벌리더스TOP3+,"11,525",하락180,-1.54%,"41,743",,KOSPI,0067V0
화승알앤에이,"3,275",상승15,+0.46%,"54,262",,KOSPI,378850
보락,"1,037",보합0,0.00%,"160,024",,KOSPI,002760
새론오토모티브,"3,230",하락5,-0.15%,"3,456",,KOSPI,075180
동원금속,"1,326",보합0,0.00%,"121,776",,KOSPI,018500
동양고속,"21,350","상한가4,910",+29.87%,"795,058",,KOSPI,084670
고려산업,"2,475",보합0,0.00%,"31,334",,KOSPI,002140
HANARO 글로벌금채굴기업,"30,755",하락470,-1.51%,"53,466",,KOSPI,473640
PLUS 고배당주위클리고정커버드콜,"12,045",상승20,+0.17%,"95,128",,KOSPI,0018C0
RISE 미국30년국채커버드콜(합성),"9,440",보합0,0.00%,"61,314",,KOSPI,472830
미래에셋 미국 테크&반도체 TOP3 ETN,"20,430",상승115,+0.57%,109,,KOSPI,520080
다스코,"3,260",하락115,-3.41%,"407,540",,KOSPI,058730
TIGER 배당성장,"27,235",상승410,+1.53%,"15,299",,KOSPI,211560
보해양조,440,상승6,+1.38%,"183,002",,KOSPI,000890
미래에셋 2X 미국 테크&반도체 TOP3 ETN,"61,185",상승640,+1.06%,"1,366",,KOSPI,520081
미래산업,"13,610",상승50,+0.37%,"39,711",,KOSPI,025560
인팩,"6,100",상승50,+0.83%,"15,405",,KOSPI,023810
씨아이테크,"1,167",상승1,+0.09%,"46,519",,KOSPI,004920
TIGER 글로벌비만치료제TOP2Plus,"10,265",하락90,-0.87%,"125,877",,KOSPI,476690
TIGER 게임TOP10,"5,325",상승45,+0.85%,"203,009",,KOSPI,364990
SOL 코리아밸류업TR,"16,740",상승95,+0.57%,"7,083",,KOSPI,495550
하나 Solactive US Tech Top 10 ETN(H),"29,980",보합0,0.00%,0,,KOSPI,700022
성안머티리얼스,384,하락7,-1.79%,"640,862",,KOSPI,011300
N2 레버리지 은 선물 ETN(H),"59,745","상승2,470",+4.31%,206,,KOSPI,550064
메리츠 레버리지 은 선물 ETN(H),"59,430","상승1,885",+3.28%,"4,816",,KOSPI,610016
서울식품,152,하락1,-0.65%,"1,186,750",,KOSPI,004410
에셋플러스 글로벌플랫폼액티브,"16,880",상승95,+0.57%,"3,585",,KOSPI,407830
현대건설우,"56,000","상승2,500",+4.67%,"8,448",,KOSPI,000725
RISE 삼성그룹Top3채권혼합,"11,570",상승35,+0.30%,"106,240",,KOSPI,448630
삼성 인버스0.5X S&P500 VIX S/T선물 ETN B,"19,635",상승145,+0.74%,"7,003",,KOSPI,530131
광명전기,"1,358",상승33,+2.49%,"347,772",,KOSPI,017040
메리츠 3X 레버리지 미국채30년 ETN,"49,030",하락100,-0.20%,"12,115",,KOSPI,610078
SJM,"3,760",보합0,0.00%,"15,598",,KOSPI,123700
SB성보,"2,930",상승5,+0.17%,"16,299",,KOSPI,003080
대양금속,"1,357",하락22,-1.60%,"69,216",,KOSPI,009190
미래에셋 0.5X 코스닥150 선물 ETN,"11,715",보합0,0.00%,0,,KOSPI,520071
HANARO MSCI Korea TR,"24,395",상승25,+0.10%,83,,KOSPI,332940
한투 인버스2X 나스닥100 ETN B,"5,845",하락140,-2.34%,"15,070",,KOSPI,570103
TIGER 엔비디아미국채커버드콜밸런스(합성),"10,160",상승50,+0.49%,"49,344",,KOSPI,0000D0
KODEX 미국S&P500버퍼6월액티브,"11,665",상승115,+1.00%,"5,641",,KOSPI,0068M0
진양화학,"2,740",상승10,+0.37%,"101,469",,KOSPI,051630
명문제약,"1,706",하락3,-0.18%,"25,298",,KOSPI,017180
조비,"11,150",상승100,+0.90%,"4,693",,KOSPI,001550
상신브레이크,"2,695",상승60,+2.28%,"37,137",,KOSPI,041650
PLUS 글로벌원자력밸류체인,"14,630",상승300,+2.09%,"31,013",,KOSPI,0007G0
KIWOOM 미국달러선물인버스,"7,940",하락15,-0.19%,828,,KOSPI,139660
평화홀딩스,"3,935",상승25,+0.64%,"49,602",,KOSPI,010770
KODEX 미국S&P500테크놀로지,"18,540",상승240,+1.31%,"18,398",,KOSPI,463680
KoAct 코리아밸류업액티브,"16,830",상승85,+0.51%,"24,952",,KOSPI,495230
HANARO e커머스,"12,410",상승160,+1.31%,"7,161",,KOSPI,322400
UNICORN SK하이닉스밸류체인액티브,"20,030",상승310,+1.57%,"212,472",,KOSPI,494220
TIGER 글로벌온디바이스AI,"13,745",상승265,+1.97%,"43,473",,KOSPI,480310
신풍제약우,"25,900",상승200,+0.78%,"3,808",,KOSPI,019175
SJM홀딩스,"3,810",상승25,+0.66%,"7,735",,KOSPI,025530
신한글로벌액티브리츠,"1,306",상승5,+0.38%,"83,150",,KOSPI,481850
삼성 레버리지 나스닥 100 TR ETN,"56,595","상승1,415",+2.56%,457,,KOSPI,530115
KoAct 미국나스닥성장기업액티브,"14,145",상승105,+0.75%,"60,042",,KOSPI,0015B0
PLUS 미국채30년액티브,"54,695",하락35,-0.06%,"9,736",,KOSPI,464470
1Q 종합채권(AA-이상)액티브,"97,580",하락330,-0.34%,121,,KOSPI,0017Y0
TIGER 200IT레버리지,"83,650","상승1,910",+2.34%,"27,404",,KOSPI,243880
미래에셋 CAPE 실러 US Core Sector ETN,"11,275",하락15,-0.13%,889,,KOSPI,520089
TIMEFOLIO 글로벌탑픽액티브,"9,975",상승50,+0.50%,"86,233",,KOSPI,0113D0
신한 레버리지 다우존스지수 선물 ETN(H),"56,170","상승1,320",+2.41%,4,,KOSPI,500020
SOL 미국넥스트테크TOP10액티브,"8,500",상승150,+1.80%,"455,775",,KOSPI,0118S0
써니전자,"1,579",상승22,+1.41%,"135,981",,KOSPI,004770
TIGER 구리실물,"14,155",상승160,+1.14%,"59,415",,KOSPI,160580
1Q 코리아밸류업,"16,400",상승160,+0.99%,"3,520",,KOSPI,495330
HANARO K-뷰티,"14,600",하락100,-0.68%,"34,518",,KOSPI,479850
삼화전자,"2,885",하락20,-0.69%,"73,114",,KOSPI,011230
유성기업,"2,125",상승20,+0.95%,"64,579",,KOSPI,002920
아이엠에셋 200,"58,035",상승610,+1.06%,382,,KOSPI,0007N0
KODEX 미국S&P500헬스케어,"13,770",하락25,-0.18%,"62,295",,KOSPI,453640
영흥,543,보합0,0.00%,"69,258",,KOSPI,012160
한화솔루션우,"21,350",상승150,+0.71%,"3,612",,KOSPI,009835
RISE AI전력인프라,"12,630",상승250,+2.02%,"114,280",,KOSPI,0101N0
KB 인버스 2X 미국 나스닥 100 TR ETN B,"18,280",보합0,0.00%,0,,KOSPI,580077
PLUS 글로벌희토류&전략자원생산기업,"7,295",상승30,+0.41%,"111,495",,KOSPI,415920
KODEX 보험,"12,720",상승70,+0.55%,"51,073",,KOSPI,140700
롯데칠성우,"70,400","상승1,600",+2.33%,"12,888",,KOSPI,005305
케이비아이동국실업,490,상승7,+1.45%,"249,401",,KOSPI,001620
BYC우,"25,250",상승950,+3.91%,"15,811",,KOSPI,001465
이화산업,"19,400",하락530,-2.66%,"356,045",,KOSPI,000760
RISE 미국달러SOFR금리액티브(합성),"12,485",상승20,+0.16%,633,,KOSPI,455960
선도전기,"3,000",보합0,0.00%,0,,KOSPI,007610
금비,"54,000","상승2,500",+4.85%,"9,360",,KOSPI,008870
갤럭시아에스엠,"1,952",하락3,-0.15%,"66,909",,KOSPI,011420
DSR제강,"3,710",상승55,+1.50%,"12,854",,KOSPI,069730
SOL 한국원자력SMR,"11,100",상승450,+4.23%,"229,584",,KOSPI,0092B0
ACE 라이프자산주주가치액티브,"15,440",상승180,+1.18%,"65,318",,KOSPI,494330
N2 전력인프라 Top5 ETN,"26,595",상승735,+2.84%,850,,KOSPI,550093
범양건영,"1,935",보합0,0.00%,0,,KOSPI,002410
KODEX 200ESG,"23,105",상승155,+0.68%,"7,711",,KOSPI,337160
SOL 미국30년국채액티브(H),"8,880",상승5,+0.06%,"31,904",,KOSPI,461600
메타케어,307,하락5,-1.60%,"426,489",,KOSPI,118000
1Q 미국메디컬AI,"12,230",상승10,+0.08%,"82,352",,KOSPI,0083S0
N2 방위산업 Top5 ETN,"26,215","상승1,080",+4.30%,142,,KOSPI,550091
우성,"16,950",상승160,+0.95%,"3,848",,KOSPI,006980
SK디스커버리우,"39,900",상승350,+0.88%,"9,370",,KOSPI,006125
WON 미국S&P500,"19,015",상승110,+0.58%,"16,402",,KOSPI,444490
한국종합기술,"4,770",상승120,+2.58%,"110,534",,KOSPI,023350
HK 머니마켓액티브,"100,410",보합0,0.00%,11,,KOSPI,0113P0
한투 레버리지 천연가스 선물 ETN B,"5,190",하락25,-0.48%,"213,948",,KOSPI,570093
대유에이텍,"1,109",상승35,+3.26%,"103,869",,KOSPI,002880
한솔홈데코,641,상승3,+0.47%,"136,617",,KOSPI,025750
이건산업,"4,710",상승90,+1.95%,"24,849",,KOSPI,008250
KB 인버스 천연가스 선물 ETN,"11,420",상승10,+0.09%,"14,871",,KOSPI,580021
삼일씨엔에스,"4,030",하락35,-0.86%,"17,353",,KOSPI,004440
평화산업,933,상승1,+0.11%,"65,049",,KOSPI,090080
SOL 국제금커버드콜액티브,"13,830",상승20,+0.14%,"110,333",,KOSPI,0022T0
TIGER 인버스,"2,885",하락45,-1.54%,"581,328",,KOSPI,123310
형지엘리트,"1,322",하락8,-0.60%,"731,611",,KOSPI,093240
PLUS 단기채권액티브,"118,550",상승20,+0.02%,243,,KOSPI,278620
티웨이홀딩스,445,상승2,+0.45%,"117,444",,KOSPI,004870
HANARO 머니마켓액티브,"52,275",상승5,+0.01%,"2,076",,KOSPI,486830
TIGER 일본엔선물,"8,935",하락5,-0.06%,"69,547",,KOSPI,292560
마니커,787,상승6,+0.77%,"58,385",,KOSPI,027740
유안타증권우,"3,850",상승35,+0.92%,"19,243",,KOSPI,003475
ACE 2월만기자동연장회사채AA-이상액티브,"10,530",보합0,0.00%,"3,784",,KOSPI,475260
웰바이오텍,545,보합0,0.00%,0,,KOSPI,010600
미래에셋-0.5X S&P500 VIX S/T선물 ETN(H)B,"19,720",상승185,+0.95%,"4,570",,KOSPI,520086
서원,"1,035",하락6,-0.58%,"89,201",,KOSPI,021050
블루산업개발,862,하락8,-0.92%,"65,476",,KOSPI,006740
미래에셋 인버스 2X 코스닥150 선물 ETN,"3,260",상승15,+0.46%,"1,810,812",,KOSPI,520057
STX그린로지스,"6,780",상승180,+2.73%,"27,934",,KOSPI,465770
TIGER 차이나HSCEI,"14,080",하락120,-0.85%,"3,715",,KOSPI,245360
코아스,"4,240",상승315,+8.03%,"168,638",,KOSPI,071950
마스턴프리미어리츠,"1,583",상승5,+0.32%,"15,605",,KOSPI,357430
KODEX 차이나테크TOP10,"11,100",하락140,-1.25%,"32,884",,KOSPI,0065G0
KODEX 일본부동산리츠(H),"12,680",하락25,-0.20%,"86,153",,KOSPI,352540
미래에셋 미국 AI TOP3 ETN,"16,045",상승130,+0.82%,242,,KOSPI,520072
메리츠 레버리지 미국채30년 ETN(H),"4,800",하락10,-0.21%,"74,945",,KOSPI,610038
유화증권우,"2,740",상승45,+1.67%,"3,906",,KOSPI,003465
ACE 인도컨슈머파워액티브,"9,760",하락160,-1.61%,"12,462",,KOSPI,487910
KODEX 차이나H,"24,485",하락290,-1.17%,"2,638",,KOSPI,099140
한투 인버스2X천연가스선물 ETN B,"11,920",상승10,+0.08%,"82,494",,KOSPI,570118
DL이앤씨우,"22,500",상승500,+2.27%,"5,595",,KOSPI,37550K
에쓰씨엔지니어링,"1,244",상승7,+0.57%,"134,070",,KOSPI,023960
주성코퍼레이션,888,상승35,+4.10%,"165,583",,KOSPI,109070
삼성 레버리지 S&P500 선물 ETN,"46,880",상승570,+1.23%,155,,KOSPI,530113
PLUS 국고채10년액티브,"54,365",하락145,-0.27%,112,,KOSPI,461460
미래에셋 레버리지 은 선물 ETN B,"46,750","상승2,075",+4.64%,"116,875",,KOSPI,520092
SH에너지화학,420,상승3,+0.72%,"628,997",,KOSPI,002360
ACE 미국10년국채액티브,"10,850",하락5,-0.05%,"118,583",,KOSPI,0085P0
일진디스플,902,보합0,0.00%,0,,KOSPI,020760
