종목명,현재가,전일비,등락률,거래량,거래대금,market,code
1Q 종합채권(AA-이상)액티브,"97,745",하락310,-0.32%,32,,KOSPI,0017Y0
KODEX 미국S&P500헬스케어,"13,940",하락240,-1.69%,"99,629",,KOSPI,453640
광명전기,"1,284",하락37,-2.80%,"239,519",,KOSPI,017040
HANARO K-뷰티,"14,640",하락435,-2.89%,"55,476",,KOSPI,479850
현대건설우,"52,600","하락1,600",-2.95%,"4,026",,KOSPI,000725
KoAct 코리아밸류업액티브,"16,305",하락10,-0.06%,"54,681",,KOSPI,495230
TIGER 구리실물,"14,030",상승270,+1.96%,"87,950",,KOSPI,160580
써니전자,"1,560",상승18,+1.17%,"165,690",,KOSPI,004770
UNICORN SK하이닉스밸류체인액티브,"19,400",상승140,+0.73%,"207,308",,KOSPI,494220
TIGER 글로벌온디바이스AI,"13,310",상승140,+1.06%,"30,135",,KOSPI,480310
삼화전자,"2,880",상승10,+0.35%,"70,088",,KOSPI,011230
신한 레버리지 다우존스지수 선물 ETN(H),"55,150",하락205,-0.37%,30,,KOSPI,500020
삼성 레버리지 나스닥 100 TR ETN,"54,785",하락285,-0.52%,618,,KOSPI,530115
영흥,539,하락5,-0.92%,"126,867",,KOSPI,012160
1Q 미국메디컬AI,"12,410",하락120,-0.96%,"155,963",,KOSPI,0083S0
TIGER 인버스,"2,995",상승15,+0.50%,"447,789",,KOSPI,123310
RISE 미국달러SOFR금리액티브(합성),"12,525",상승35,+0.28%,761,,KOSPI,455960
한화솔루션우,"21,150",하락100,-0.47%,"3,571",,KOSPI,009835
갤럭시아에스엠,"1,969",하락21,-1.06%,"112,976",,KOSPI,011420
선도전기,"3,000",보합0,0.00%,0,,KOSPI,007610
KODEX 보험,"12,520",상승65,+0.52%,"68,665",,KOSPI,140700
1Q 코리아밸류업,"15,785",하락90,-0.57%,"3,415",,KOSPI,495330
아이엠에셋 200,"56,325",하락80,-0.14%,556,,KOSPI,0007N0
케이비아이동국실업,480,하락3,-0.62%,"78,792",,KOSPI,001620
메타케어,310,상승2,+0.65%,"299,856",,KOSPI,118000
TIGER 200IT레버리지,"78,800",상승895,+1.15%,"28,350",,KOSPI,243880
롯데칠성우,"68,600",상승200,+0.29%,615,,KOSPI,005305
범양건영,"1,935",보합0,0.00%,0,,KOSPI,002410
진양화학,"2,505",하락70,-2.72%,"259,831",,KOSPI,051630
SOL 미국30년국채액티브(H),"8,910",하락65,-0.72%,"42,157",,KOSPI,461600
KB 인버스 천연가스 선물 ETN,"11,680",하락520,-4.26%,"42,463",,KOSPI,580021
DSR제강,"3,645",상승55,+1.53%,"25,614",,KOSPI,069730
형지엘리트,"1,367",상승42,+3.17%,"7,770,603",,KOSPI,093240
유성기업,"2,020",상승10,+0.50%,"76,480",,KOSPI,002920
RISE AI전력인프라,"11,990",하락420,-3.38%,"722,217",,KOSPI,0101N0
삼일씨엔에스,"4,095",하락25,-0.61%,"10,361",,KOSPI,004440
금비,"52,100","하락4,900",-8.60%,"30,349",,KOSPI,008870
HK 머니마켓액티브,"100,405",상승5,0.00%,10,,KOSPI,0113P0
우성,"16,700",상승180,+1.09%,"3,049",,KOSPI,006980
SOL 국제금커버드콜액티브,"13,945",상승145,+1.05%,"95,821",,KOSPI,0022T0
KODEX 200ESG,"22,425",상승65,+0.29%,"10,224",,KOSPI,337160
한솔홈데코,636,하락4,-0.62%,"122,411",,KOSPI,025750
WON 미국S&P500,"18,945",하락75,-0.39%,"35,642",,KOSPI,444490
BYC우,"23,700",하락200,-0.84%,"5,135",,KOSPI,001465
평화산업,928,하락2,-0.22%,"77,437",,KOSPI,090080
ACE 라이프자산주주가치액티브,"14,955",상승20,+0.13%,"20,923",,KOSPI,494330
TIGER 차이나HSCEI,"14,285",상승110,+0.78%,"8,976",,KOSPI,245360
N2 방위산업 Top5 ETN,"25,335",하락660,-2.54%,187,,KOSPI,550091
PLUS 단기채권액티브,"118,565",상승25,+0.02%,672,,KOSPI,278620
SK디스커버리우,"38,400",하락750,-1.92%,"8,735",,KOSPI,006125
SOL 한국원자력SMR,"10,495",하락240,-2.24%,"131,097",,KOSPI,0092B0
KoAct 미국나스닥성장기업액티브,"14,150",하락155,-1.08%,"117,768",,KOSPI,0015B0
HANARO 머니마켓액티브,"52,265",상승5,+0.01%,"3,060",,KOSPI,486830
이건산업,"4,580",상승50,+1.10%,"6,980",,KOSPI,008250
티웨이홀딩스,443,하락5,-1.12%,"68,701",,KOSPI,004870
TIGER 일본엔선물,"8,940",상승65,+0.73%,"112,525",,KOSPI,292560
한투 레버리지 천연가스 선물 ETN B,"4,995",상승385,+8.35%,"323,497",,KOSPI,570093
한국종합기술,"4,550",하락115,-2.47%,"30,052",,KOSPI,023350
한투 인버스2X천연가스선물 ETN B,"12,450","하락1,275",-9.29%,"251,258",,KOSPI,570118
대유에이텍,"1,061",하락17,-1.58%,"173,613",,KOSPI,002880
ACE 2월만기자동연장회사채AA-이상액티브,"10,530",상승5,+0.05%,176,,KOSPI,475260
웰바이오텍,545,보합0,0.00%,0,,KOSPI,010600
서원,"1,041",상승4,+0.39%,"118,140",,KOSPI,021050
N2 전력인프라 Top5 ETN,"24,665","하락1,005",-3.92%,64,,KOSPI,550093
마니커,776,상승4,+0.52%,"122,797",,KOSPI,027740
KODEX 차이나테크TOP10,"11,295",상승55,+0.49%,"29,819",,KOSPI,0065G0
블루산업개발,861,하락3,-0.35%,"77,140",,KOSPI,006740
ACE 인도컨슈머파워액티브,"9,990",하락10,-0.10%,"8,894",,KOSPI,487910
유안타증권우,"3,790",하락5,-0.13%,"16,907",,KOSPI,003475
미래에셋 인버스 2X 코스닥150 선물 ETN,"3,250",하락105,-3.13%,"3,429,734",,KOSPI,520057
에쓰씨엔지니어링,"1,281",하락121,-8.63%,"420,202",,KOSPI,023960
메리츠 레버리지 미국채30년 ETN(H),"4,855",하락65,-1.32%,"47,092",,KOSPI,610038
KODEX 차이나H,"24,850",상승205,+0.83%,"6,973",,KOSPI,099140
KODEX 일본부동산리츠(H),"12,750",하락140,-1.09%,"88,424",,KOSPI,352540
미래에셋-0.5X S&P500 VIX S/T선물 ETN(H)B,"19,370",상승60,+0.31%,"9,054",,KOSPI,520086
마스턴프리미어리츠,"1,573",상승5,+0.32%,"39,235",,KOSPI,357430
유화증권우,"2,695",보합0,0.00%,"7,968",,KOSPI,003465
미래에셋 미국 AI TOP3 ETN,"15,690",하락225,-1.41%,183,,KOSPI,520072
신한 구리 선물 ETN(H),"23,310",상승475,+2.08%,"11,637",,KOSPI,500018
삼성 레버리지 S&P500 선물 ETN,"46,510",상승165,+0.36%,17,,KOSPI,530113
일진디스플,902,보합0,0.00%,0,,KOSPI,020760
케이탑리츠,966,상승3,+0.31%,"25,349",,KOSPI,145270
STX그린로지스,"6,470",보합0,0.00%,"19,528",,KOSPI,465770
PLUS 국고채10년액티브,"54,385",하락205,-0.38%,"9,897",,KOSPI,461460
DL이앤씨우,"21,900",하락450,-2.01%,"7,986",,KOSPI,37550K
아진전자부품,939,상승2,+0.21%,"21,631",,KOSPI,009320
삼성 레버리지 China A50 선물 ETN(H),"46,095",상승715,+1.58%,"1,038",,KOSPI,530023
SH에너지화학,414,상승24,+6.15%,"1,085,420",,KOSPI,002360
PLUS 글로벌HBM반도체,"36,765",상승205,+0.56%,"90,631",,KOSPI,442580
ACE 미국10년국채액티브,"10,915",하락30,-0.27%,"180,924",,KOSPI,0085P0
TIGER 코스닥150바이오테크,"19,315",하락30,-0.16%,"322,103",,KOSPI,261070
KODEX 차이나H레버리지(H),"2,940",상승10,+0.34%,"56,378",,KOSPI,204450
HANARO 글로벌생성형AI액티브,"27,540",상승50,+0.18%,"12,335",,KOSPI,461340
영화금속,878,하락1,-0.11%,"55,502",,KOSPI,012280
DAISHIN343 K200,"56,200",하락110,-0.20%,27,,KOSPI,434960
주성코퍼레이션,850,하락5,-0.58%,"69,474",,KOSPI,109070
KB 천연가스 선물 ETN(H),"4,485",상승165,+3.82%,"118,969",,KOSPI,580020
미래에셋 레버리지 은 선물 ETN B,"44,700","상승4,325",+10.71%,"43,236",,KOSPI,520092
시디즈,"22,350",보합0,0.00%,735,,KOSPI,134790
KODEX 미국S&P500금융,"19,010",하락35,-0.18%,"10,149",,KOSPI,453650
KoAct 팔란티어밸류체인액티브,"12,230",하락105,-0.85%,"67,260",,KOSPI,0093D0
한투 레버리지 플래티넘 선물 ETN,"44,605","상승3,205",+7.74%,641,,KOSPI,570069
KIWOOM 고배당,"15,630",상승45,+0.29%,"19,087",,KOSPI,104530
신한 인버스 2X WTI원유 선물 ETN(H),70,하락2,-2.78%,"12,840,017",,KOSPI,500027
키움 레버리지 2차전지산업 ETN,"12,645",상승355,+2.89%,"2,812",,KOSPI,760011
KIWOOM 통안채1년,"105,345",상승5,0.00%,973,,KOSPI,122260
KODEX 미국S&P500산업재(합성),"38,755",상승85,+0.22%,"3,123",,KOSPI,200030
DYP,"3,350",하락80,-2.33%,"14,381",,KOSPI,092780
ACE 5월만기자동연장회사채AA-이상액티브,"10,497",상승2,+0.02%,31,,KOSPI,475270
KoAct 글로벌양자컴퓨팅액티브,"19,160",상승55,+0.29%,"30,303",,KOSPI,0020H0
RISE 금융채액티브,"101,960",하락120,-0.12%,844,,KOSPI,336160
코아스,"3,860",하락870,-18.39%,"427,764",,KOSPI,071950
N2 월간 레버리지 코스피 200 선물 ETN,"43,795",보합0,0.00%,0,,KOSPI,550089
TIMEFOLIO 코리아밸류업액티브,"14,795",하락125,-0.84%,"44,181",,KOSPI,495060
KODEX 차이나심천ChiNext(합성),"14,240",상승160,+1.14%,"35,637",,KOSPI,256750
미래에셋 천연가스 선물 ETN B,"10,855",상승350,+3.33%,"115,174",,KOSPI,520090
DL우,"25,750",상승350,+1.38%,"6,852",,KOSPI,000215
WON K-글로벌수급상위,"10,785",하락230,-2.09%,"48,043",,KOSPI,0088N0
KB 레버리지 미국 나스닥 100 TR ETN B,"21,555",보합0,0.00%,20,,KOSPI,580076
ACE 미국배당퀄리티,"11,945",보합0,0.00%,"20,195",,KOSPI,0046Y0
삼성 S&P500 VIX S/T 선물 ETN B,"14,320",하락5,-0.03%,"78,664",,KOSPI,530130
미래에셋 2X 홍콩H 선물 ETN,"42,905",하락95,-0.22%,333,,KOSPI,520068
KB 레버리지 FANG 플러스 ETN(H),"85,545","하락1,395",-1.60%,8,,KOSPI,580034
KR모터스,494,상승11,+2.28%,"247,074",,KOSPI,000040
한투 레버리지 코스닥150선물 ETN,"42,665","상승1,335",+3.23%,"3,764",,KOSPI,570081
씨티알모빌리티,"4,950",하락20,-0.40%,"7,569",,KOSPI,308170
미래에셋 미국 방위산업 TOP3 ETN,"14,185",상승10,+0.07%,159,,KOSPI,520074
TIGER 200 헬스케어,"22,865",상승245,+1.08%,"93,705",,KOSPI,227540
WON 미국빌리어네어,"15,750",하락25,-0.16%,"24,614",,KOSPI,489290
미래에셋 인버스 2X 코스피200 선물 ETN,"4,245",상승15,+0.35%,"1,792,917",,KOSPI,520055
메리츠 국채30년 ETN,"8,485",하락5,-0.06%,42,,KOSPI,610007
하나 레버리지 코스닥150 선물 ETN,"42,335","상승1,405",+3.43%,2,,KOSPI,700017
삼성 레버리지 코스닥150 선물 ETN,"42,155","상승1,350",+3.31%,"24,107",,KOSPI,530106
한투 블룸버그레버리지WTI원유선물 ETN B,"20,920",상승865,+4.31%,"23,016",,KOSPI,570116
문배철강,"2,040",하락30,-1.45%,"37,798",,KOSPI,008420
KB 일본 로보틱스 TOP 10 ETN,"20,750",하락330,-1.57%,951,,KOSPI,580056
엑시큐어하이트론,541,보합0,0.00%,0,,KOSPI,019490
TIGER 200타겟위클리커버드콜,"11,485",하락5,-0.04%,"212,035",,KOSPI,0104N0
플레이그램,271,상승1,+0.37%,"85,666",,KOSPI,009810
미래에셋 인버스 천연가스 선물 ETN B,"10,290",하락485,-4.50%,"101,087",,KOSPI,520091
KODEX 아시아달러채권ESG플러스액티브,"65,095",상승285,+0.44%,"2,234",,KOSPI,437070
SOL 반도체전공정,"11,665",상승365,+3.23%,"238,117",,KOSPI,475300
KoAct 미국나스닥채권혼합50액티브,"10,430",보합0,0.00%,"20,163",,KOSPI,0104H0
PLUS 글로벌휴머노이드로봇액티브,"16,595",상승120,+0.73%,"68,013",,KOSPI,0035T0
PLUS 글로벌방산,"16,880",상승135,+0.81%,"35,222",,KOSPI,496770
SOL 전고체배터리&실리콘음극재,"13,895",상승380,+2.81%,"220,055",,KOSPI,0005D0
HANARO Fn K-뉴딜디지털플러스,"8,720",상승15,+0.17%,330,,KOSPI,368190
미래에셋 미국 자율주행대표기업 ETN,"13,325",하락215,-1.59%,35,,KOSPI,520082
KODEX 미국달러선물레버리지,"17,830",보합0,0.00%,"34,888",,KOSPI,261250
부국철강,"1,993",하락17,-0.85%,"136,115",,KOSPI,026940
코오롱모빌리티그룹우,"16,140","하락1,360",-7.77%,"23,384",,KOSPI,45014K
ACE MSCI인도네시아(합성),"9,000",하락45,-0.50%,"15,250",,KOSPI,256440
한화투자증권우,"8,230",하락160,-1.91%,"29,295",,KOSPI,003535
KIWOOM 국고채3년,"109,660",하락125,-0.11%,"1,293",,KOSPI,114470
한익스프레스,"3,285",하락15,-0.45%,"26,853",,KOSPI,014130
PLUS 우주항공&UAM,"20,580",하락380,-1.81%,"23,397",,KOSPI,421320
한투 일본니케이225선물 ETN(H),"13,010",하락235,-1.77%,9,,KOSPI,570104
신풍,"1,115",상승5,+0.45%,"52,990",,KOSPI,002870
RISE 팔란티어고정테크100,"13,900",보합0,0.00%,"65,936",,KOSPI,0047R0
ACE 글로벌자율주행액티브,"13,190",하락20,-0.15%,"25,820",,KOSPI,414270
PLUS 코리아밸류업,"15,800",하락10,-0.06%,"1,135",,KOSPI,495040
금호전기,628,하락1,-0.16%,"192,002",,KOSPI,001210
ACE 미국달러단기채권액티브,"12,455",상승15,+0.12%,"114,069",,KOSPI,440650
KODEX 한국대만IT프리미어,"38,595",하락155,-0.40%,"22,801",,KOSPI,298770
KB 레버리지 금 선물 ETN(H),"77,040","상승1,250",+1.65%,"5,626",,KOSPI,580022
PLUS 미국S&P500미국채혼합50액티브,"11,630",하락25,-0.21%,"72,241",,KOSPI,0057H0
삼성 레버리지 항셍테크 TR ETN(H) B,"38,365",상승400,+1.05%,"1,567",,KOSPI,530119
우진플라임,"1,917",하락1,-0.05%,"19,098",,KOSPI,049800
SOL 미국S&P500미국채혼합50,"11,270",하락25,-0.22%,"113,732",,KOSPI,0080X0
DAISHIN343 AI반도체&인프라액티브,"13,680",하락65,-0.47%,"46,971",,KOSPI,486240
부산주공,486,보합0,0.00%,0,,KOSPI,005030
계양전기,"1,405",상승8,+0.57%,"50,076",,KOSPI,012200
KIWOOM 국고채30년액티브,"57,735",하락205,-0.35%,"4,425",,KOSPI,471460
N2 미국 IT TOP5 ETN(H),"54,215",상승165,+0.31%,1,,KOSPI,550041
대림통상,"2,480",하락120,-4.62%,"54,396",,KOSPI,006570
모나미,"1,997",상승5,+0.25%,"48,256",,KOSPI,005360
메타랩스,"1,515",상승19,+1.27%,"204,335",,KOSPI,090370
RISE 중국본토CSI300,"13,435",상승155,+1.17%,"4,579",,KOSPI,463300
이엔플러스,511,보합0,0.00%,0,,KOSPI,074610
미래에셋 레버리지 미국 AI TOP3 ETN,"37,270",하락740,-1.95%,498,,KOSPI,520073
FOCUS AI코리아액티브,"18,180",하락40,-0.22%,152,,KOSPI,448570
메리츠 3X 레버리지 미국채10년 ETN,"61,915",하락135,-0.22%,259,,KOSPI,610075
WON 미국우주항공방산,"23,145",하락95,-0.41%,"13,128",,KOSPI,440910
RISE 200선물레버리지,"36,940",하락115,-0.31%,"11,037",,KOSPI,252400
MH에탄올,"4,995",상승5,+0.10%,"2,919",,KOSPI,023150
미래에셋 미국 제약 TOP3 ETN,"12,275",하락200,-1.60%,602,,KOSPI,520078
동양고속,"12,650","하락1,630",-11.41%,"456,617",,KOSPI,084670
솔루스첨단소재1우,"2,165",상승25,+1.17%,"65,164",,KOSPI,33637K
삼성 코스닥 150 TR ETN,"12,180",상승180,+1.50%,"20,667",,KOSPI,530118
한성기업,"5,860",상승80,+1.38%,"459,237",,KOSPI,003680
KoAct 배당성장액티브,"12,910",상승35,+0.27%,"27,829",,KOSPI,476850
유니드비티플러스,"3,395",하락15,-0.44%,"8,116",,KOSPI,446070
KODEX 인도타타그룹,"8,885",하락20,-0.22%,"22,674",,KOSPI,477730
TIGER 유로스탁스50(합성 H),"20,515",하락30,-0.15%,"5,532",,KOSPI,195930
KODEX K방산TOP10레버리지,"6,640",하락430,-6.08%,"483,961",,KOSPI,0100K0
KODEX 미국S&P500배당귀족커버드콜(합성 H),"7,580",상승5,+0.07%,"9,657",,KOSPI,276970
미래에셋 -1.5X 천연가스 선물 ETN,"14,250","하락1,060",-6.92%,"223,592",,KOSPI,520077
TIGER 차이나항셍테크레버리지(합성 H),"8,925",상승80,+0.90%,"76,297",,KOSPI,438320
SOL KIS단기통안채,"111,615",하락5,0.00%,17,,KOSPI,363510
SOL 미국AI반도체칩메이커,"15,080",하락120,-0.79%,"20,275",,KOSPI,479620
RISE 컨택트대표,"7,500",상승85,+1.15%,755,,KOSPI,388280
KODEX 차이나2차전지MSCI(합성),"10,725",상승150,+1.42%,"24,100",,KOSPI,419430
PLUS 코스피50,"39,235",하락120,-0.30%,"28,421",,KOSPI,122090
KODEX 미국S&P500액티브,"14,090",하락55,-0.39%,"85,373",,KOSPI,0041E0
KODEX 게임산업,"6,290",하락15,-0.24%,"61,883",,KOSPI,300950
PLUS 미국장기우량회사채,"101,040",하락70,-0.07%,"1,677",,KOSPI,332620
키움 INDXX 미국테크탑10 ETN,"34,870",상승50,+0.14%,7,,KOSPI,760005
TIGER 글로벌AI사이버보안,"14,025",상승60,+0.43%,"19,580",,KOSPI,418670
KODEX 일본TOPIX100,"26,705",상승10,+0.04%,"14,332",,KOSPI,101280
RISE 미국AI테크액티브,"13,070",상승80,+0.62%,"6,770",,KOSPI,495940
KODEX 미국러셀2000(H),"14,425",하락35,-0.24%,"30,769",,KOSPI,280930
원림,"15,000",하락30,-0.20%,"1,961",,KOSPI,005820
ACE 미국하이일드액티브(H),"9,835",상승5,+0.05%,"58,136",,KOSPI,455660
신한 레버리지 미국달러 선물 ETN,"17,210",상승30,+0.17%,13,,KOSPI,500035
진양폴리,"3,435",하락890,-20.58%,"973,595",,KOSPI,010640
한투 코스피 양매도 3% OTM ETN,"6,860",하락40,-0.58%,3,,KOSPI,570029
삼성 인버스 2X 나스닥 100 TR ETN,"6,830",상승25,+0.37%,"51,898",,KOSPI,530116
삼성 인버스 2X 코스피200 선물 ETN,"4,255",상승15,+0.35%,"1,323,137",,KOSPI,530105
대한방직,"6,420",상승20,+0.31%,"18,383",,KOSPI,001070
HANARO 코리아밸류업,"15,825",하락90,-0.57%,"1,044",,KOSPI,495750
세우글로벌,"1,178",하락3,-0.25%,"52,714",,KOSPI,013000
N2 코스피 200 TR ETN,"16,895",상승55,+0.33%,23,,KOSPI,550084
RISE 코리아금융고배당,"14,675",상승65,+0.44%,"144,222",,KOSPI,498860
TIGER AI코리아그로스액티브,"19,780",하락80,-0.40%,"8,328",,KOSPI,365040
HK 200,"55,950",하락125,-0.22%,274,,KOSPI,491700
체시스,"1,048",하락6,-0.57%,"117,973",,KOSPI,033250
KODEX 미국부동산리츠(H),"11,745",하락50,-0.42%,"140,204",,KOSPI,352560
국보,"2,110",보합0,0.00%,0,,KOSPI,001140
KODEX IT,"27,820",상승5,+0.02%,"22,822",,KOSPI,266370
RISE 테슬라미국채타겟커버드콜혼합(합성),"10,085",하락40,-0.40%,"35,538",,KOSPI,0013R0
미래에셋 레버리지 미국 방위산업 TOP3 ETN,"33,150",상승330,+1.01%,1,,KOSPI,520075
세방우,"8,980",상승10,+0.11%,"8,594",,KOSPI,004365
삼성 코리아 밸류업 TR ETN,"16,560",상승120,+0.73%,2,,KOSPI,530126
두산퓨얼셀2우B,"11,090",하락260,-2.29%,625,,KOSPI,33626L
PLUS 미국단기회사채(AAA~A),"134,350",상승680,+0.51%,607,,KOSPI,332610
동일제강,"1,627",상승5,+0.31%,"15,665",,KOSPI,002690
SOL 국고채3년,"102,565",하락135,-0.13%,107,,KOSPI,438560
한투 레버리지 베트남 VN30 선물 ETN(H),"33,020",상승200,+0.61%,189,,KOSPI,570065
KODEX 건설,"3,825",하락75,-1.92%,"275,621",,KOSPI,117700
KB 레버리지 KOSPI 200 선물 ETN,"65,740",하락110,-0.17%,"2,780",,KOSPI,580039
삼성 iSelect 레버리지 조선 TOP10 TR ETN,"32,805","하락1,880",-5.42%,"6,622",,KOSPI,530140
TIGER 코리아배당다우존스위클리커버드콜,"10,250",하락35,-0.34%,"42,899",,KOSPI,0104P0
신한 인버스 2X 코스닥 150 선물 ETN,"3,280",하락95,-2.81%,"49,030",,KOSPI,500072
RISE 글로벌리얼티인컴,"10,565",상승50,+0.48%,"15,052",,KOSPI,475380
SOL 미국배당다우존스2호,"10,850",상승30,+0.28%,"14,385",,KOSPI,493420
KODEX 차이나AI테크액티브,"15,875",상승120,+0.76%,"12,552",,KOSPI,428510
1Q K소버린AI,"9,855",상승5,+0.05%,"217,488",,KOSPI,0103T0
TIGER 200 금융,"12,685",상승145,+1.16%,"51,174",,KOSPI,139270
메리츠 KAP 통안채 6개월 ETN,"54,095",보합0,0.00%,0,,KOSPI,610064
마이티 다이나믹퀀트액티브,"19,320",하락15,-0.08%,"6,081",,KOSPI,442260
코리아써우,"10,910",상승680,+6.65%,"164,923",,KOSPI,007815
온타이드,472,하락2,-0.42%,"79,483",,KOSPI,005320
KODEX 탄소효율그린뉴딜,"13,420",하락10,-0.07%,825,,KOSPI,375770
KODEX 200롱코스닥150숏선물,"11,105",하락200,-1.77%,"14,232",,KOSPI,360140
경인전자,"20,450",상승50,+0.25%,"2,004",,KOSPI,009140
RISE 게임테마,"7,925",상승165,+2.13%,"51,816",,KOSPI,300640
한투 블룸버그인버스2XWTI원유선물 ETN B,"16,035",하락460,-2.79%,"14,049",,KOSPI,570117
KIWOOM 미국S&P500(H),"16,855",하락35,-0.21%,"13,281",,KOSPI,449780
대덕전자1우,"15,240",하락460,-2.93%,"38,082",,KOSPI,35320K
PLUS 미국나스닥테크,"42,520",하락10,-0.02%,"1,489",,KOSPI,287180
세기상사,"5,320",하락470,-8.12%,"211,672",,KOSPI,002420
KODEX 미국테크TOP3플러스,"16,675",하락175,-1.04%,"17,394",,KOSPI,491090
KODEX iShares미국투자등급회사채액티브,"12,100",상승40,+0.33%,"36,428",,KOSPI,468630
한국전자홀딩스,674,상승6,+0.90%,"18,239",,KOSPI,006200
SUN&L,"2,495",상승25,+1.01%,"11,855",,KOSPI,002820
한창제지,525,상승5,+0.96%,"72,795",,KOSPI,009460
비비안,690,상승20,+2.99%,"695,096",,KOSPI,002070
KIWOOM 글로벌AI반도체,"20,785",하락165,-0.79%,"20,925",,KOSPI,473490
KODEX KRX300,"25,980",상승40,+0.15%,"8,520",,KOSPI,292190
RISE 미국30년국채액티브,"10,195",하락95,-0.92%,"46,201",,KOSPI,481340
삼성 레버리지 일본니케이225선물 ETN(H),"31,010","하락1,220",-3.79%,129,,KOSPI,530124
HANARO 증권고배당TOP3플러스,"9,690",하락35,-0.36%,"187,055",,KOSPI,0111J0
KODEX KRX300레버리지,"30,930",하락70,-0.23%,"5,324",,KOSPI,306950
ACE 일본TOPIX레버리지(H),"61,740","하락1,125",-1.79%,913,,KOSPI,196030
대원화성,747,하락7,-0.93%,"61,976",,KOSPI,024890
PLUS 미국S&P500성장주,"13,375",하락40,-0.30%,"18,687",,KOSPI,494410
미래에셋 인버스 2X 옥수수 선물 ETN,"30,750",하락125,-0.40%,8,,KOSPI,520047
핸즈코퍼레이션,"1,402",상승3,+0.21%,"13,751",,KOSPI,143210
N2 레버리지 코스닥150 선물 ETN,"30,640",상승945,+3.18%,52,,KOSPI,550097
TIGER 모멘텀,"49,390",하락560,-1.12%,"6,654",,KOSPI,147970
RISE 국채선물3년,"55,070",하락25,-0.05%,4,,KOSPI,432600
남성,845,상승1,+0.12%,"6,367",,KOSPI,004270
KIWOOM 국고채10년레버리지,"105,435",하락885,-0.83%,602,,KOSPI,167860
PLUS 태양광&ESS,"20,990",하락410,-1.92%,"64,924",,KOSPI,457990
SOL 코스닥150,"15,815",상승245,+1.57%,"24,247",,KOSPI,450910
메리츠 KAP 레버리지 일본 엔화 ETN,"20,185",상승225,+1.13%,"25,210",,KOSPI,610069
미래에셋 1.5X 천연가스 선물 ETN,"12,095",상승750,+6.61%,"114,097",,KOSPI,520076
코오롱우,"28,000",하락100,-0.36%,"14,645",,KOSPI,002025
ACE TDF2050액티브,"11,800",하락95,-0.80%,"50,752",,KOSPI,0021E0
