종목명,현재가,전일비,등락률,거래량,거래대금,market,code,name,close,volume,trading_value,change_rate,change,trade_date,listed_shares_x,market_cap,stock_kind,sector_name,listed_shares_y,security_group,history_days,avg_trading_value,std_trading_value,avg_volume,std_volume,tv_ratio,tv_z,vol_ratio,vol_z,tv_z_rel,size_bucket,rank_overall,rank_in_bucket,is_top_bucket,pattern_label,signal_tone,signal_strength,market_tv_today,market_tv_mean,market_tv_std,market_tv_z,market_ret_today,market_ret_mean,market_ret_std,market_ret_z,market_regime,window_days,min_history_days
에코프로비엠,"156,900","하락2,300",-1.44%,"230,829",,KOSDAQ,247540,에코프로비엠,156900,230829,36217070100,-1.44,2300,2025-12-03,97801344.0,15345030873600.0,보통주,우량기업부,97801344.0,주권,54,112098821887.96297,168039789710.55698,736151.7407407408,998517.5022446399,0.323081630029949,-0.4515701425160481,0.3135617118391,-0.5060729928166399,0.14104866724178888,large,945.0,34.0,False,boom_and_fade,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
와이엔텍,"6,150",보합0,0.00%,"17,081",,KOSDAQ,067900,와이엔텍,6150,17081,105048150,0.0,0,2025-12-03,18199659.0,111927902850.0,보통주,우량기업부,18199659.0,주권,54,147344627.2222222,93287657.52599107,23939.74074074074,15310.568886544666,0.7129418424030385,-0.45339842744403674,0.713499790368719,-0.4479742582764762,0.13922038231380024,small,946.0,762.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
DB하이텍,"65,600",상승600,+0.92%,"292,909",,KOSPI,000990,DB하이텍,65600,292909,19214830400,0.92,600,2025-12-03,43504588.0,2853900972800.0,보통주,-,43504588.0,주권,54,43710909647.22222,53897384235.55714,706140.4074074074,810132.2798410828,0.43958889336957735,-0.4544947699161565,0.41480277424629275,-0.5100789311696946,0.13812403984168048,mid,947.0,151.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
포스코인터내셔널,"55,200",하락400,-0.72%,"203,848",,KOSPI,047050,포스코인터내셔널,55200,203848,11252409600,-0.72,400,2025-12-03,175922788.0,9710937897600.0,보통주,-,175922788.0,주권,54,26828300421.296295,34229166991.810852,493933.77777777775,568736.4373484756,0.41942312495754824,-0.4550473233842572,0.4127030974012711,-0.5100530909012898,0.1375714863735798,mid,948.0,152.0,False,sudden_spike,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
나노팀,"4,715",상승35,+0.75%,"19,302",,KOSDAQ,417010,나노팀,4715,19302,91008930,0.75,35,2025-12-03,20172728.0,95114412520.0,보통주,벤처기업부,20172728.0,주권,54,215486348.7037037,273504872.6581125,43837.03703703704,52870.42110597503,0.4223419745495728,-0.4551195651249087,0.4403126056100034,-0.4640597998615953,0.13749924463292829,small,949.0,763.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
에스원,"76,100",상승800,+1.06%,"36,503",,KOSPI,012750,에스원,76100,36503,2777878300,1.06,800,2025-12-03,37999178.0,2891737445800.0,보통주,-,37999178.0,주권,54,3885518454.0185184,2433209701.0907216,49778.51851851852,30231.063396210342,0.714931181738961,-0.4552177124404866,0.7333082841029152,-0.4391350163415915,0.1374010973173504,small,950.0,764.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
LB인베스트먼트,"5,480",보합0,0.00%,"64,595",,KOSDAQ,309960,LB인베스트먼트,5480,64595,353980600,0.0,0,2025-12-03,23217239.0,127230469720.0,보통주,벤처기업부,23217239.0,주권,54,726394277.0185186,817993772.246483,136655.16666666666,148689.04105329706,0.4873119340269467,-0.4552769099888704,0.4726861162707594,-0.48463670325802255,0.1373418997689666,small,951.0,765.0,False,boom_and_fade,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
한라캐스트,"15,570",상승170,+1.10%,"5,054,686",,KOSDAQ,125490,한라캐스트,15570,5054686,78701461020,1.1,170,2025-12-03,36502352.0,568341620640.0,보통주,벤처기업부,36502352.0,주권,54,147657684390.27777,151015778222.01337,14410788.592592593,15447809.204857184,0.5329994259694752,-0.456616018419631,0.35075707117084487,-0.6056588651839898,0.13600279133820597,large,952.0,35.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
엘앤에프,"126,900","하락2,200",-1.70%,"404,591",,KOSPI,066970,엘앤에프,126900,404591,51342597900,-1.7,2200,2025-12-03,39501064.0,5012685021600.0,보통주,-,39501064.0,주권,54,81930497244.44444,66823254770.76854,733808.0370370371,542770.9802335226,0.6266603966385844,-0.45774333275704115,0.5513580930970088,-0.6065487084357278,0.13487547700079583,large,953.0,36.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
이엠코리아,"2,070",상승20,+0.98%,"68,570",,KOSDAQ,095190,이엠코리아,2070,68570,141939900,0.98,20,2025-12-03,65260462.0,135089156340.0,보통주,중견기업부,65260462.0,주권,54,419885027.1481481,606971317.5304836,191491.61111111112,269866.916648231,0.33804468085955186,-0.4579213533169778,0.35808357140101,-0.4554897378226554,0.13469745644085918,small,954.0,766.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
큐알티,"14,870",상승110,+0.75%,"25,521",,KOSDAQ,405100,큐알티,14870,25521,379497270,0.75,110,2025-12-03,12289301.0,182741905870.0,보통주,우량기업부,12289301.0,주권,54,2972111572.037037,5660415881.410408,173799.16666666666,318721.4740442413,0.12768607799602177,-0.4580254095024259,0.14684190085299603,-0.4652280399722435,0.1345934002554111,small,955.0,767.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
아이에스동서,"18,020",상승140,+0.78%,"24,803",,KOSPI,010780,아이에스동서,18020,24803,446950060,0.78,140,2025-12-03,30186976.0,543969307520.0,보통주,-,30186976.0,주권,54,535440931.2037037,192889519.15822652,29186.88888888889,10046.665596607809,0.83473271084306,-0.4587645383216233,0.8497993771937171,-0.43635262333893965,0.1338542714362137,small,956.0,768.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
우리손에프앤지,"1,518",상승13,+0.86%,"100,190",,KOSDAQ,073560,우리손에프앤지,1518,100190,152088420,0.86,13,2025-12-03,69237643.0,105102742074.0,보통주,우량기업부,69237643.0,주권,54,191787153.2037037,86442764.47087365,129817.77777777778,58622.44212247146,0.7930062960914889,-0.4592487693643803,0.7717741107192988,-0.5053999237336567,0.13337004039345668,small,957.0,769.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
씨젠,"25,900",하락350,-1.33%,"138,218",,KOSDAQ,096530,씨젠,25900,138218,3579846200,-1.33,350,2025-12-03,52225994.0,1352653244600.0,보통주,우량기업부,52225994.0,주권,54,4404912925.0,1791814770.671348,172189.87037037036,67417.32177030611,0.8126939762379072,-0.4604642949175311,0.8027069170950716,-0.503904181867593,0.13215451484030588,small,958.0,770.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
GS피앤엘,"50,300","상승1,900",+3.93%,"180,490",,KOSPI,499790,GS피앤엘,50300,180490,9078647000,3.93,1900,2025-12-03,19830841.0,997491302300.0,보통주,-,19830841.0,주권,54,11785343025.462963,5877736761.505506,256823.42592592593,122993.09160068467,0.7703337086061068,-0.46049970172016996,0.7027785699426721,-0.6206318170597234,0.13211910803766702,mid,959.0,153.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
롯데케미칼,"74,500",상승100,+0.13%,"106,012",,KOSPI,011170,롯데케미칼,74500,106012,7897894000,0.13,100,2025-12-03,42775419.0,3186768715500.0,보통주,-,42775419.0,주권,54,13399476126.851852,11925095745.832968,181041.62962962964,145634.74632809614,0.5894181179347028,-0.46134490188678706,0.5855669782517792,-0.5151904440482743,0.13127390787104992,mid,960.0,154.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
KCTC,"5,400",상승10,+0.19%,"127,376",,KOSPI,009070,KCTC,5400,127376,687830400,0.19,10,2025-12-03,30000000.0,162000000000.0,보통주,-,30000000.0,주권,54,1738722164.425926,2276088370.0672407,312649.5740740741,380923.3917992852,0.39559534816599123,-0.46170956200390423,0.4074081993466001,-0.48638014378412814,0.13090924775393276,small,961.0,771.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
LB세미콘,"4,585",상승40,+0.88%,"81,157",,KOSDAQ,061970,LB세미콘,4585,81157,372104845,0.88,40,2025-12-03,58083006.0,266310582510.0,보통주,중견기업부,58083006.0,주권,54,3104341963.351852,5917414889.673711,605257.9074074074,1154104.8916571138,0.11986593274609061,-0.4617281649660548,0.13408664142469784,-0.45411895504132266,0.1308906447917822,small,962.0,772.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
시공테크,"4,180",하락5,-0.12%,"104,930",,KOSDAQ,020710,시공테크,4180,104930,438607400,-0.12,5,2025-12-03,20047970.0,83800514600.0,보통주,우량기업부,20047970.0,주권,54,654869937.6851852,468007096.7020769,163269.05555555556,112176.34994085632,0.6697626120239637,-0.4620924323779073,0.6426814906410447,-0.5200655538026879,0.13052637737992967,small,963.0,773.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
코스메카코리아,"69,300","하락1,000",-1.42%,"54,044",,KOSDAQ,241710,코스메카코리아,69300,54044,3745249200,-1.42,1000,2025-12-03,10680000.0,740124000000.0,보통주,우량기업부,10680000.0,주권,54,6721265140.740741,6429525663.670659,95649.75925925926,84283.89943248189,0.5572238442578746,-0.46286710659798713,0.5650197179640924,-0.49363828132547166,0.12975170315984985,small,964.0,774.0,False,boom_and_fade,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
더즌,"3,865",상승10,+0.26%,"258,840",,KOSDAQ,462860,더즌,3865,258840,1000416600,0.26,10,2025-12-03,71713409.0,277172325785.0,보통주,중견기업부,71713409.0,주권,54,6641181375.981482,12103120047.701063,1447518.4444444445,2429434.6757963593,0.15063834931810627,-0.46605873144693144,0.17881637432215408,-0.4892819124905263,0.12656007831090554,small,965.0,775.0,False,boom_and_fade,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
현대약품,"3,655",상승5,+0.14%,"30,698",,KOSPI,004310,현대약품,3655,30698,112201190,0.14,5,2025-12-03,32000000.0,116960000000.0,보통주,-,32000000.0,주권,54,684429277.425926,1225844910.7319257,176821.96296296295,297013.72477848735,0.1639339427763495,-0.466803004536896,0.17360965507678472,-0.49197714035586104,0.125815805220941,small,966.0,776.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
토니모리,"8,860",상승110,+1.26%,"141,876",,KOSPI,214420,토니모리,8860,141876,1257021360,1.26,110,2025-12-03,24054799.0,213125519140.0,보통주,-,24054799.0,주권,54,2975419459.351852,3670823557.5380535,309965.94444444444,366897.51644306775,0.42246862238167326,-0.46812331685708874,0.45771479913474367,-0.4581386815424991,0.12449549290074824,small,967.0,777.0,False,boom_and_fade,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
아이비김영,"1,998",상승17,+0.86%,"17,329",,KOSDAQ,339950,아이비김영,1998,17329,34623342,0.86,17,2025-12-03,44946655.0,89803416690.0,보통주,중견기업부,44946655.0,주권,54,170594357.85185185,290122619.25435466,88337.55555555556,151321.21864140368,0.20295713431547205,-0.4686674075992817,0.196167981907783,-0.46925709555531286,0.12395140215855527,small,968.0,778.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
유니테스트,"15,080",상승220,+1.48%,"258,077",,KOSDAQ,086390,유니테스트,15080,258077,3891801160,1.48,220,2025-12-03,21134126.0,318702620080.0,보통주,중견기업부,21134126.0,주권,54,10275991848.61111,13612091530.246855,557893.0185185185,704726.9020700331,0.3787275444876896,-0.46900879812812524,0.46259227384727253,-0.42543575055507665,0.12361001162971175,mid,969.0,155.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
대한항공,"22,400",상승300,+1.36%,"1,031,263",,KOSPI,003490,대한항공,22400,1031263,23100291200,1.36,300,2025-12-03,368220661.0,8248142806400.0,보통주,-,368220661.0,주권,54,28197984528.24074,10832164735.92972,1260420.0925925926,471774.0540957047,0.8192178124243129,-0.47060707185628015,0.8181899083176046,-0.4857348355704731,0.12201173790155684,mid,970.0,156.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
STX엔진,"34,500",상승500,+1.47%,"418,918",,KOSPI,077970,STX엔진,34500,418918,14452671000,1.47,500,2025-12-03,40148063.0,1385108173500.0,보통주,-,40148063.0,주권,54,19577391653.24074,10870933434.008194,529970.0925925926,270901.31090604543,0.7382327153682691,-0.47141496030219177,0.7904559254479245,-0.4099356043024388,0.12120384945564522,mid,971.0,157.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
현대바이오랜드,"4,440",상승35,+0.79%,"20,318",,KOSDAQ,052260,현대바이오랜드,4440,20318,90211920,0.79,35,2025-12-03,30000000.0,133200000000.0,보통주,우량기업부,30000000.0,주권,54,585974398.4074074,1049932122.9818935,123810.25925925926,204487.11107901385,0.15395198193843074,-0.47218526565260355,0.16410594825953811,-0.5061065155312886,0.12043354410523344,small,972.0,779.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
아톤,"6,380",상승90,+1.43%,"130,115",,KOSDAQ,158430,아톤,6380,130115,830133700,1.43,90,2025-12-03,24850529.0,158546375020.0,보통주,벤처기업부,24850529.0,주권,54,4336395978.703704,7410261815.81932,563859.2777777778,858503.611408024,0.19143401665273085,-0.4731630765351078,0.23075793044107637,-0.5052329099308013,0.11945573322272918,small,973.0,780.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
코스모신소재,"51,500","하락1,400",-2.65%,"279,461",,KOSPI,005070,코스모신소재,51500,279461,14392241500,-2.65,1400,2025-12-03,32510756.0,1674303934000.0,보통주,-,32510756.0,주권,54,47296361331.94444,69488602259.1148,900316.574074074,1203636.055075535,0.30429912776988477,-0.47351822834554735,0.3104030382728544,-0.5158166967963682,0.11910058141228963,mid,974.0,158.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
코스텍시스,"13,950",상승220,+1.60%,"63,979",,KOSDAQ,355150,코스텍시스,13950,63979,892507050,1.6,220,2025-12-03,7797350.0,108773032500.0,보통주,벤처기업부,7797350.0,주권,54,1785497058.425926,1883966867.3558905,133000.90740740742,129829.44316458121,0.4998647551885771,-0.4739945398717226,0.4810418308201461,-0.5316352417834084,0.11862426988611441,small,975.0,781.0,False,boom_and_fade,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
하이젠알앤엠,"58,500",하락400,-0.68%,"204,214",,KOSDAQ,160190,하이젠알앤엠,58500,204214,11946519000,-0.68,400,2025-12-03,30888000.0,1806948000000.0,보통주,중견기업부,30888000.0,주권,54,27394238335.648148,32492046237.65988,519311.35185185185,566886.9734787795,0.4360960452203551,-0.4754307938212731,0.39324000769822914,-0.5558380534275004,0.11718801593656386,mid,976.0,159.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
상신이디피,"13,340",상승290,+2.22%,"73,688",,KOSDAQ,091580,상신이디피,13340,73688,982997920,2.22,290,2025-12-03,13328219.0,177798441460.0,보통주,우량기업부,13328219.0,주권,54,3231745923.888889,4721685201.11834,248716.33333333334,329706.1613822737,0.3041693075973991,-0.47625962089896823,0.29627326445522273,-0.5308615786842967,0.11635918885886876,small,977.0,782.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
현대차,"266,500",상승500,+0.19%,"483,994",,KOSPI,005380,현대차,266500,483994,128984401000,0.19,500,2025-12-03,204757766.0,54567944639000.0,보통주,-,204757766.0,주권,54,214092483164.07407,178515658024.55746,846326.5,644618.0635518595,0.6024704795504203,-0.47675415762333967,0.5718762203475846,-0.5620886544871859,0.11586465213449731,large,978.0,37.0,False,sudden_spike,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
현대힘스,"18,640",상승200,+1.08%,"265,684",,KOSDAQ,460930,현대힘스,18640,265684,4952349760,1.08,200,2025-12-03,35510671.0,661918907440.0,보통주,중견기업부,35510671.0,주권,54,19857692453.5,31217342580.758038,858097.3518518518,1343947.1102596875,0.24939200622613772,-0.4774699401443433,0.3096198810387072,-0.44080109055584876,0.11514886961349369,mid,979.0,160.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
한솔제지,"8,490",상승30,+0.35%,"30,670",,KOSPI,213500,한솔제지,8490,30670,260388300,0.35,30,2025-12-03,23800576.0,202066890240.0,보통주,-,23800576.0,주권,54,504240792.2222222,510533372.9521333,59968.96296296296,58705.788603067376,0.5163967374643604,-0.4776426089682591,0.5114312218295637,-0.49908132843704095,0.11497620078957788,small,980.0,783.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
성도이엔지,"5,850",상승100,+1.74%,"52,261",,KOSDAQ,037350,성도이엔지,5850,52261,305726850,1.74,100,2025-12-03,15470000.0,90499500000.0,보통주,우량기업부,15470000.0,주권,54,453841282.6481481,309900697.4232705,86592.94444444444,57102.48269043955,0.6736426625098855,-0.47794159187015167,0.60352492151978,-0.6012338312952635,0.11467721788768531,small,981.0,784.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
리가켐바이오,"189,700","하락2,200",-1.15%,"245,380",,KOSDAQ,141080,리가켐바이오,189700,245380,46548586000,-1.15,2200,2025-12-03,36610338.0,6944981118600.0,보통주,기술성장기업부,36610338.0,주권,54,77643883260.18518,65013125822.85511,485976.3888888889,384859.4867175142,0.5995138837146433,-0.47829260424905995,0.5049216497143494,-0.6251538475534213,0.11432620550877703,large,982.0,38.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
삼성출판사,"12,030",상승80,+0.67%,"12,712",,KOSPI,068290,삼성출판사,12030,12712,152925360,0.67,80,2025-12-03,10000000.0,120300000000.0,보통주,-,10000000.0,주권,54,729402274.537037,1203321774.6110322,47041.11111111111,76460.7912483715,0.2096584632904581,-0.4790712897415825,0.27023171221390274,-0.4489766656952071,0.11354752001625451,small,983.0,785.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
한국전력,"51,000",상승100,+0.20%,"2,620,308",,KOSPI,015760,한국전력,51000,2620308,133635708000,0.2,100,2025-12-03,641964077.0,32740167927000.0,보통주,-,641964077.0,주권,54,210207557737.03705,159677501522.7048,4586155.12962963,3123762.4279770963,0.6357321755632307,-0.4795406303758402,0.5713518025308515,-0.6293203068271374,0.11307817938199677,large,984.0,39.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
삐아,"9,920",하락110,-1.10%,"28,931",,KOSDAQ,451250,삐아,9920,28931,286995520,-1.1,110,2025-12-03,10225877.0,101440699840.0,보통주,벤처기업부,10225877.0,주권,54,2023868919.2592592,3617782494.576469,182431.25925925927,320231.98303724953,0.14180538930606287,-0.4800933726289683,0.1585857605624767,-0.4793408135045775,0.1125254371288687,small,985.0,786.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
크리스탈신소재,729,하락8,-1.09%,"381,360",,KOSDAQ,900250,크리스탈신소재,729,381360,278011440,-1.09,8,2025-12-03,130640004.0,95236562916.0,보통주,외국기업(소속부없음),130640004.0,외국주권,54,398581795.4259259,250918942.6318798,501762.18518518517,307024.499667868,0.6975015998985001,-0.4805151582469931,0.7600413328462599,-0.3921582326994538,0.1121036515108439,small,986.0,787.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
키움증권,"286,500","상승8,500",+3.06%,"108,887",,KOSPI,039490,키움증권,286500,108887,31196125500,3.06,8500,2025-12-03,26582200.0,7615800300000.0,보통주,-,26582200.0,주권,54,39988830574.07407,18275606325.462784,145996.5185185185,65092.84627933345,0.7801209750861121,-0.4811170101548694,0.7458191544902391,-0.5701013343197521,0.11150179960296758,mid,987.0,161.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
카카오,"60,600","상승1,100",+1.85%,"2,238,973",,KOSPI,035720,카카오,60600,2238973,135681763800,1.85,1100,2025-12-03,442384158.0,26808479974800.0,보통주,-,442384158.0,주권,54,213028480438.2037,160741412748.80994,3415830.8518518517,2442128.249792794,0.6369184229305865,-0.4811872392777408,0.6554695174048702,-0.4818984637484554,0.11143157048009616,large,988.0,40.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
한화투자증권,"4,900",상승85,+1.77%,"1,403,034",,KOSPI,003530,한화투자증권,4900,1403034,6874866600,1.77,85,2025-12-03,214547775.0,1051284097500.0,보통주,-,214547775.0,주권,54,18667296402.462963,24490804094.0194,3303186.5555555555,3915781.1588507527,0.3682840006275858,-0.48150439475944556,0.4247516682460058,-0.485255043239759,0.11111441499839142,mid,989.0,162.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
하나기술,"31,050",상승150,+0.49%,"62,260",,KOSDAQ,299030,하나기술,31050,62260,1933173000,0.49,150,2025-12-03,7994910.0,248241955500.0,보통주,벤처기업부,7994910.0,주권,54,3250377492.1296296,2735530983.4153986,107670.29629629629,83722.59485486166,0.5947533800861375,-0.48151693404878104,0.5782467601711397,-0.5423899769831295,0.11110187570905594,small,990.0,788.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
애경산업,"14,020",상승210,+1.52%,"40,847",,KOSPI,018250,애경산업,14020,40847,572674940,1.52,210,2025-12-03,26409935.0,370267288700.0,보통주,-,26409935.0,주권,54,737607034.2592592,341983405.4943097,50788.27777777778,22508.89890722607,0.7763957139794742,-0.48228098676560943,0.804260388169186,-0.44165988832915837,0.11033782299222755,small,991.0,789.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
케이프,"10,760",상승10,+0.09%,"145,059",,KOSDAQ,064820,케이프,10760,145059,1560834840,0.09,10,2025-12-03,30901728.0,332502593280.0,보통주,우량기업부,30901728.0,주권,54,12878432892.592592,23356522444.831455,944795.8333333334,1507106.2409229847,0.12119757528089926,-0.484558353210542,0.1535347583913632,-0.5306439663096061,0.10806045654729496,mid,992.0,163.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
HK이노엔,"52,900",상승200,+0.38%,"160,297",,KOSDAQ,195940,HK이노엔,52900,160297,8479711300,0.38,200,2025-12-03,28329891.0,1498651233900.0,보통주,우량기업부,28329891.0,주권,54,11121239775.0,5419886952.252228,227081.74074074073,104193.19608778741,0.7624789566233411,-0.48737704278173477,0.7058999965259696,-0.640970267237715,0.10524176697610221,mid,993.0,164.0,False,normal,⚪,0,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
